股票名称,股票代码
太阳电缆,'002300
瑞康医药,'002589
中矿资源,'002738
国林科技,'300786
龙洲股份,'002682
黄山胶囊,'002817
金陵体育,'300651
浙商中拓,'000906
合金投资,'000633
申通快递,'002468
可立克,'002782
南风股份,'300004
恒立实业,'000622
隆华科技,'300263
全 聚 德,'002186
永东股份,'002753
建新股份,'300107
麦达数字,'002137
岳阳兴长,'000819
铭普光磁,'002902
巨轮智能,'002031
设研院,'300732
凯龙股份,'002783
振东制药,'300158
嘉麟杰,'002486
正元智慧,'300645
*ST蓝丰,'002513
东华能源,'002221
正虹科技,'000702
红墙股份,'002809
辉隆股份,'002556
燕塘乳业,'002732
乐普医疗,'300003
东方雨虹,'002271
棕榈股份,'002431
宏达高科,'002144
南兴股份,'002757
葵花药业,'002737
皇庭国际,'000056
天茂集团,'000627
汇洁股份,'002763
*ST围海,'002586
现代投资,'000900
平安银行,'000001
中原内配,'002448
赛隆药业,'002898
华孚时尚,'002042
雷迪克,'300652
沧州明珠,'002108
沃施股份,'300483
中装建设,'002822
ST天圣,'002872
洁美科技,'002859
金禾实业,'002597
雅化集团,'002497
佰奥智能,'300836
康强电子,'002119
北信源,'300352
宜华健康,'000150
晨化股份,'300610
创元科技,'000551
中旗股份,'300575
浔兴股份,'002098
广哈通信,'300711
方正电机,'002196
*ST天马,'002122
宁波银行,'002142
优博讯,'300531
大悦城,'000031
尚荣医疗,'002551
华控赛格,'000068
威海广泰,'002111
新亚制程,'002388
久之洋,'300516
孚日股份,'002083
天保基建,'000965
清水源,'300437
华源控股,'002787
顺灏股份,'002565
南方轴承,'002553
江龙船艇,'300589
中化岩土,'002542
德展健康,'000813
金洲管道,'002443
新乡化纤,'000949
德艺文创,'300640
哈尔斯,'002615
金时科技,'002951
金 融 街,'000402
汉缆股份,'002498
湘佳股份,'002982
*ST科林,'002499
杰赛科技,'002544
百洋股份,'002696
云铝股份,'000807
贝斯特,'300580
瑞尔特,'002790
久量股份,'300808
润邦股份,'002483
南岭民爆,'002096
安利股份,'300218
金石亚药,'300434
海德股份,'000567
黑猫股份,'002068
宝鹰股份,'002047
中科三环,'000970
大博医疗,'002901
易事特,'300376
新天科技,'300259
荣之联,'002642
国祯环保,'300388
乐凯新材,'300446
震安科技,'300767
宁波华翔,'002048
顺网科技,'300113
万邦达,'300055
美锦能源,'000723
国统股份,'002205
深纺织Ａ,'000045
回天新材,'300041
双箭股份,'002381
莱茵生物,'002166
多氟多,'002407
风华高科,'000636
报 喜 鸟,'002154
太龙照明,'300650
川润股份,'002272
新能泰山,'000720
北京利尔,'002392
温氏股份,'300498
永贵电器,'300351
太阳纸业,'002078
万达电影,'002739
吉药控股,'300108
新文化,'300336
科锐国际,'300662
泸天化,'000912
通富微电,'002156
福安药业,'300194
城发环境,'000885
*ST金正,'002470
江苏神通,'002438
新 和 成,'002001
新国都,'300130
河钢资源,'000923
泰尔股份,'002347
华西股份,'000936
凯恩股份,'002012
天晟新材,'300169
合康新能,'300048
神州高铁,'000008
二六三,'002467
贵州百灵,'002424
紫鑫药业,'002118
粤宏远Ａ,'000573
天威视讯,'002238
*ST金贵,'002716
川环科技,'300547
利君股份,'002651
摩恩电气,'002451
苏奥传感,'300507
溢多利,'300381
长盛轴承,'300718
润建股份,'002929
海亮股份,'002203
*ST利源,'002501
漳州发展,'000753
清新环境,'002573
九鼎新材,'002201
东方中科,'002819
首钢股份,'000959
岭南股份,'002717
丽鹏股份,'002374
苏州银行,'002966
中利集团,'002309
飞利信,'300287
*ST东网,'002175
蒙草生态,'300355
ST慧业,'000816
蓝晓科技,'300487
新诺威,'300765
南山控股,'002314
西山煤电,'000983
鱼跃医疗,'002223
*ST 中绒,'000982
三联虹普,'300384
电声股份,'300805
中国宝安,'000009
建投能源,'000600
通源石油,'300164
京汉股份,'000615
三变科技,'002112
德威新材,'300325
*ST高升,'000971
黑芝麻,'000716
上海凯宝,'300039
弘高创意,'002504
莱茵体育,'000558
大通燃气,'000593
奥佳华,'002614
海信家电,'000921
海联讯,'300277
雷柏科技,'002577
蓝焰控股,'000968
中洲控股,'000042
豫能控股,'001896
和而泰,'002402
聚杰微纤,'300819
佳士科技,'300193
永和智控,'002795
开润股份,'300577
三泰控股,'002312
亚太股份,'002284
鹏翎股份,'300375
久吾高科,'300631
龙津药业,'002750
天沃科技,'002564
和仁科技,'300550
中电环保,'300172
渝三峡Ａ,'000565
冀东装备,'000856
华帝股份,'002035
*ST友谊,'000679
长源电力,'000966
*ST众泰,'000980
浙江震元,'000705
石化机械,'000852
惠博普,'002554
精功科技,'002006
东方园林,'002310
金城医药,'300233
华昌化工,'002274
一品红,'300723
华东医药,'000963
东方能源,'000958
数字政通,'300075
山推股份,'000680
数码科技,'300079
徐家汇,'002561
永兴材料,'002756
德尔股份,'300473
佛塑科技,'000973
科融环境,'300152
深大通,'000038
豪美新材,'002988
维业股份,'300621
*ST德豪,'002005
沃华医药,'002107
全新好,'000007
海特高新,'002023
众业达,'002441
三丰智能,'300276
金龙羽,'002882
日发精机,'002520
同为股份,'002835
罗莱生活,'002293
大禹节水,'300021
远大智能,'002689
宜通世纪,'300310
山东墨龙,'002490
粤高速Ａ,'000429
普路通,'002769
柳    工,'000528
科远智慧,'002380
拓斯达,'300607
华侨城Ａ,'000069
和科达,'002816
万和电气,'002543
友阿股份,'002277
赛托生物,'300583
润禾材料,'300727
ST天首,'000611
达刚控股,'300103
隆基机械,'002363
冀中能源,'000937
华致酒行,'300755
新兴装备,'002933
绿康生化,'002868
比亚迪,'002594
凤形股份,'002760
帝欧家居,'002798
中迪投资,'000609
苏宁环球,'000718
北新建材,'000786
弘信电子,'300657
长荣股份,'300195
海兰信,'300065
涪陵榨菜,'002507
远东传动,'002406
瑞泰科技,'002066
怡达股份,'300721
华铁股份,'000976
安科瑞,'300286
神州泰岳,'300002
红旗连锁,'002697
陕天然气,'002267
南天信息,'000948
麦克奥迪,'300341
顺鑫农业,'000860
精艺股份,'002295
华邦健康,'002004
花园生物,'300401
昊志机电,'300503
温州宏丰,'300283
金现代,'300830
光洋股份,'002708
泰格医药,'300347
红日药业,'300026
东江环保,'002672
晶瑞股份,'300655
道恩股份,'002838
鹭燕医药,'002788
华东数控,'002248
湖南发展,'000722
华西能源,'002630
扬子新材,'002652
积成电子,'002339
健帆生物,'300529
信息发展,'300469
双环传动,'002472
启明星辰,'002439
启迪古汉,'000590
奥克股份,'300082
特 尔 佳,'002213
诚益通,'300430
远方信息,'300306
易成新能,'300080
金陵药业,'000919
正丹股份,'300641
红 宝 丽,'002165
融钰集团,'002622
高德红外,'002414
威华股份,'002240
天喻信息,'300205
华锋股份,'002806
绿景控股,'000502
众信旅游,'002707
沙河股份,'000014
ST宇顺,'002289
海翔药业,'002099
三川智慧,'300066
华斯股份,'002494
深天地Ａ,'000023
美吉姆,'002621
顺钠股份,'000533
ST云投,'002200
国城矿业,'000688
新大正,'002968
国瓷材料,'300285
金岭矿业,'000655
珠海港,'000507
佳电股份,'000922
鲁阳节能,'002088
向日葵,'300111
华昌达,'300278
皇氏集团,'002329
泰和新材,'002254
西部材料,'002149
鸿达兴业,'002002
中航电测,'300114
机器人,'300024
中钢天源,'002057
派生科技,'300176
云南能投,'002053
中信海直,'000099
中国武夷,'000797
南 京 港,'002040
远兴能源,'000683
普利特,'002324
飞天诚信,'300386
当升科技,'300073
大连电瓷,'002606
钢研纳克,'300797
泰和科技,'300801
翔鹭钨业,'002842
晨光生物,'300138
永安药业,'002365
*ST大港,'002077
农 产 品,'000061
瑞玛工业,'002976
森远股份,'300210
海特生物,'300683
兴民智通,'002355
南洋股份,'002212
融捷健康,'300247
金刚玻璃,'300093
濮耐股份,'002225
铁汉生态,'300197
高争民爆,'002827
永太科技,'002326
东诚药业,'002675
中建环能,'300425
红 太 阳,'000525
航新科技,'300424
星期六,'002291
同兴达,'002845
山东矿机,'002526
朗姿股份,'002612
鲁亿通,'300423
徐工机械,'000425
中兴商业,'000715
利安隆,'300596
宏达电子,'300726
测绘股份,'300826
金信诺,'300252
新宏泽,'002836
ST科迪,'002770
东华科技,'002140
伊之密,'300415
奥美医疗,'002950
中色股份,'000758
韶钢松山,'000717
跨境通,'002640
英科医疗,'300677
南华仪器,'300417
柏堡龙,'002776
科恒股份,'300340
永清环保,'300187
襄阳轴承,'000678
利德曼,'300289
大康农业,'002505
威孚高科,'000581
四川双马,'000935
兴源环境,'300266
ST云网,'002306
合纵科技,'300477
青岛金王,'002094
成飞集成,'002190
中钢国际,'000928
金科股份,'000656
万集科技,'300552
全信股份,'300447
美好置业,'000667
英可瑞,'300713
锦浪科技,'300763
悦心健康,'002162
京蓝科技,'000711
中金环境,'300145
三全食品,'002216
众合科技,'000925
通化金马,'000766
立华股份,'300761
朗源股份,'300175
康斯特,'300445
燕京啤酒,'000729
长青股份,'002391
新雷能,'300593
长江健康,'002435
泰山石油,'000554
西仪股份,'002265
*ST新光,'002147
透景生命,'300642
华夏航空,'002928
云南白药,'000538
中公教育,'002607
英联股份,'002846
靖远煤电,'000552
中航光电,'002179
金 螳 螂,'002081
誉衡药业,'002437
宜昌交运,'002627
科顺股份,'300737
英飞特,'300582
英洛华,'000795
宝德股份,'300023
得利斯,'002330
华策影视,'300133
金智科技,'002090
中科信息,'300678
腾邦国际,'300178
中 关 村,'000931
卫星石化,'002648
麦格米特,'002851
京基智农,'000048
华润三九,'000999
纳川股份,'300198
航天科技,'000901
中航机电,'002013
双汇发展,'000895
欧比特,'300053
浩洋股份,'300833
长安汽车,'000625
美晨生态,'300237
科大国创,'300520
新美星,'300509
广济药业,'000952
高澜股份,'300499
维信诺,'002387
垒知集团,'002398
晨鸣纸业,'000488
桂发祥,'002820
佳沃股份,'300268
仙乐健康,'300791
章源钨业,'002378
先河环保,'300137
爱朋医疗,'300753
中来股份,'300393
南方汇通,'000920
协鑫集成,'002506
泸州老窖,'000568
合兴包装,'002228
创世纪,'300083
金通灵,'300091
*ST沈机,'000410
新洋丰,'000902
江苏国信,'002608
海普瑞,'002399
宝色股份,'300402
三湘印象,'000863
凯普生物,'300639
新界泵业,'002532
青青稞酒,'002646
新纶科技,'002341
中电兴发,'002298
奥马电器,'002668
*ST东科,'000727
亚光科技,'300123
银河磁体,'300127
赛为智能,'300044
欣龙控股,'000955
润都股份,'002923
中超控股,'002471
中颖电子,'300327
万泽股份,'000534
美邦服饰,'002269
富临运业,'002357
ST凯瑞,'002072
元力股份,'300174
格力电器,'000651
昇兴股份,'002752
深南电A,'000037
*ST仁智,'002629
同德化工,'002360
西部牧业,'300106
中信特钢,'000708
神思电子,'300479
博创科技,'300548
诺 普 信,'002215
酷特智能,'300840
汉邦高科,'300449
康跃科技,'300391
准油股份,'002207
万里扬,'002434
康弘药业,'002773
西部创业,'000557
东岳硅材,'300821
尔康制药,'300267
道氏技术,'300409
华英农业,'002321
赞宇科技,'002637
德美化工,'002054
九强生物,'300406
万方发展,'000638
中船应急,'300527
*ST胜利,'002426
惠伦晶体,'300460
威 尔 泰,'002058
安宁股份,'002978
煌上煌,'002695
友邦吊顶,'002718
模塑科技,'000700
华联股份,'000882
ST中捷,'002021
潍柴动力,'000338
江铃汽车,'000550
凯发电气,'300407
仁和药业,'000650
山大华特,'000915
嘉寓股份,'300117
飞龙股份,'002536
北新路桥,'002307
恒泰艾普,'300157
洽洽食品,'002557
玉禾田,'300815
苏 泊 尔,'002032
天桥起重,'002523
国光股份,'002749
赣能股份,'000899
四川九洲,'000801
金圆股份,'000546
英 力 特,'000635
益生股份,'002458
东阿阿胶,'000423
富春环保,'002479
中国重汽,'000951
奥飞娱乐,'002292
银邦股份,'300337
中材科技,'002080
ST八菱,'002592
迈为股份,'300751
慈文传媒,'002343
金固股份,'002488
中集集团,'000039
云海金属,'002182
航天发展,'000547
三角防务,'300775
南都电源,'300068
恒锋工具,'300488
金力永磁,'300748
阿尔特,'300825
中简科技,'300777
浙富控股,'002266
富通鑫茂,'000836
和胜股份,'002824
吉电股份,'000875
理工环科,'002322
中原环保,'000544
ST加加,'002650
迪安诊断,'300244
海南高速,'000886
龙磁科技,'300835
中鼎股份,'000887
天壕环境,'300332
圣农发展,'002299
光线传媒,'300251
航发控制,'000738
凯中精密,'002823
航锦科技,'000818
海康威视,'002415
量子生物,'300149
奥赛康,'002755
西陇科学,'002584
奥特佳,'002239
大亚圣象,'000910
中百集团,'000759
一心堂,'002727
中孚信息,'300659
三聚环保,'300072
博汇股份,'300839
北大医药,'000788
博深股份,'002282
炼石航空,'000697
开元股份,'300338
宝鼎科技,'002552
铂科新材,'300811
许继电气,'000400
华通医药,'002758
三圣股份,'002742
我爱我家,'000560
千红制药,'002550
亿联网络,'300628
中恒电气,'002364
星网宇达,'002829
正海磁材,'300224
天箭科技,'002977
贝肯能源,'002828
*ST麦趣,'002719
易华录,'300212
华信新材,'300717
三 力 士,'002224
世荣兆业,'002016
酒鬼酒,'000799
金冠股份,'300510
海欣食品,'002702
海南瑞泽,'002596
弘宇股份,'002890
通裕重工,'300185
华民股份,'300345
新疆交建,'002941
高新发展,'000628
恒基达鑫,'002492
福建金森,'002679
粤电力Ａ,'000539
延安必康,'002411
中钨高新,'000657
兴化股份,'002109
长春高新,'000661
华测检测,'300012
*ST新海,'002089
保利联合,'002037
双成药业,'002693
安达维尔,'300719
格林美,'002340
澳洋顺昌,'002245
天康生物,'002100
沃特股份,'002886
天海防务,'300008
龙大肉食,'002726
烽火电子,'000561
哈三联,'002900
上海瀚讯,'300762
三木集团,'000632
民和股份,'002234
合肥城建,'002208
雄塑科技,'300599
因赛集团,'300781
华测导航,'300627
艾可蓝,'300816
华谊兄弟,'300027
双鹭药业,'002038
一汽解放,'000800
双飞股份,'300817
特发信息,'000070
亚玛顿,'002623
中泰股份,'300435
兄弟科技,'002562
如意集团,'002193
*ST海陆,'002255
木林森,'002745
新 希 望,'000876
中泰化学,'002092
信隆健康,'002105
宏达新材,'002211
*ST长动,'000835
华录百纳,'300291
探路者,'300005
博雅生物,'300294
海南海药,'000566
中航飞机,'000768
金逸影视,'002905
丽珠集团,'000513
尚品宅配,'300616
鲁  泰Ａ,'000726
九阳股份,'002242
通合科技,'300491
克明面业,'002661
*ST林重,'002535
久立特材,'002318
天邦股份,'002124
博世科,'300422
普丽盛,'300442
登云股份,'002715
华图山鼎,'300492
北化股份,'002246
*ST天夏,'000662
北摩高科,'002985
国际实业,'000159
海峡股份,'002320
雪浪环境,'300385
晨曦航空,'300581
永高股份,'002641
神农科技,'300189
四会富仕,'300852
宏大爆破,'002683
广聚能源,'000096
锦盛新材,'300849
合肥百货,'000417
北鼎股份,'300824
创维数字,'000810
富春股份,'300299
雷赛智能,'002979
山河智能,'002097
科伦药业,'002422
精锻科技,'300258
大连重工,'002204
新华制药,'000756
*ST同洲,'002052
舒泰神,'300204
长鹰信质,'002664
中密控股,'300470
爱康科技,'002610
达志科技,'300530
华联控股,'000036
中信出版,'300788
精华制药,'002349
海格通信,'002465
*ST江特,'002176
安科生物,'300009
云图控股,'002539
大北农,'002385
华宝股份,'300741
普利制药,'300630
万里石,'002785
必创科技,'300667
建科院,'300675
阳谷华泰,'300121
达安基因,'002030
新天药业,'002873
苏试试验,'300416
钧达股份,'002865
万向钱潮,'000559
先锋新材,'300163
招商积余,'001914
*ST当代,'000673
中海达,'300177
光威复材,'300699
司尔特,'002538
华大基因,'300676
京粮控股,'000505
美芝股份,'002856
佩蒂股份,'300673
新研股份,'300159
华峰氨纶,'002064
西王食品,'000639
海南发展,'002163
凯美特气,'002549
新华联,'000620
海印股份,'000861
露天煤业,'002128
日科化学,'300214
丰乐种业,'000713
唐德影视,'300426
蒙娜丽莎,'002918
罗 牛 山,'000735
中潜股份,'300526
*ST河化,'000953
承德露露,'000848
蓝英装备,'300293
御家汇,'300740
洋河股份,'002304
*ST恒康,'002219
维尔利,'300190
九洲集团,'300040
神剑股份,'002361
盛通股份,'002599
杰瑞股份,'002353
青岛中程,'300208
大东海A,'000613
中南建设,'000961
越博动力,'300742
东凌国际,'000893
捷安高科,'300845
唐人神,'002567
美年健康,'002044
仙琚制药,'002332
大金重工,'002487
汉钟精机,'002158
潜能恒信,'300191
劲嘉股份,'002191
众兴菌业,'002772
华菱钢铁,'000932
全通教育,'300359
史丹利,'002588
艾德生物,'300685
珠江啤酒,'002461
登海种业,'002041
新宝股份,'002705
帝科股份,'300842
浙江力诺,'300838
齐翔腾达,'002408
泰永长征,'002927
天奥电子,'002935
康达新材,'002669
五矿稀土,'000831
青鸟消防,'002960
美瑞新材,'300848
利欧股份,'002131
交大思诺,'300851
以岭药业,'002603
亿帆医药,'002019
天舟文化,'300148
台海核电,'002366
华盛昌,'002980
深粮控股,'000019
福瑞股份,'300049
仙坛股份,'002746
康拓红外,'300455
瑞丰高材,'300243
天汽模,'002510
莱美药业,'300006
*ST长城,'002071
龙星化工,'002442
雷科防务,'002413
海辰药业,'300584
顺威股份,'002676
迦南科技,'300412
*ST华讯,'000687
中科海讯,'300810
华凯创意,'300592
世嘉科技,'002796
华力创通,'300045
汉森制药,'002412
天银机电,'300342
贝瑞基因,'000710
*ST银亿,'000981
金河生物,'002688
海航投资,'000616
山东赫达,'002810
哈工智能,'000584
旺能环境,'002034
埃斯顿,'002747
分众传媒,'002027
黔源电力,'002039
美亚光电,'002690
华东重机,'002685
汉宇集团,'300403
锦鸡股份,'300798
迈克生物,'300463
卫光生物,'002880
天山生物,'300313
沈阳化工,'000698
国际医学,'000516
汇中股份,'300371
保龄宝,'002286
硅宝科技,'300019
合众思壮,'002383
绿茵生态,'002887
迪瑞医疗,'300396
韶能股份,'000601
道道全,'002852
启明信息,'002232
长海股份,'300196
康泰生物,'300601
新乳业,'002946
钢研高纳,'300034
振芯科技,'300101
天宝退,'002220
森马服饰,'002563
冀凯股份,'002691
双林生物,'000403
恒邦股份,'002237
恩华药业,'002262
*ST猛狮,'002684
名雕股份,'002830
新余国科,'300722
航天彩虹,'002389
恒华科技,'300365
道明光学,'002632
亚太实业,'000691
双象股份,'002395
康龙化成,'300759
山东海化,'000822
*ST乐通,'002319
*ST东洋,'002086
ST圣莱,'002473
宝通科技,'300031
ST安凯,'000868
海顺新材,'300501
苏宁易购,'002024
北陆药业,'300016
振华科技,'000733
寒锐钴业,'300618
天迈科技,'300807
