股票名称,股票代码
PHX CHARM B2203,'40058
HTISEC B2505,'40057
VKEREHK N2911,'40056
VKEREHK N2505,'40055
GZ METRO N2411,'40054
HKINTQD B2211,'40053
GREENTOWN N2011,'40052
GRNL GLB N2211,'40051
SINOPEC N4911,'40050
SINOPEC N2911,'40049
SINOPEC N2411,'40048
ZHENROPPT N2305,'40047
CIFI HLDG N2411,'40046
REDSUNPPT N2110,'40045
CLP PHKF PSGCSB,'40044
YUZHOU N2410,'40043
HUAYI FNI N2410,'40042
RUGAO ETD B2210,'40041
PCGI INT N2410,'40040
MY INV B2210,'40039
JGSU ZGC B2210,'40038
HRLM HK N2010,'40037
BXY INT N2210,'40036
SE GLOBAL N2410,'40035
SQED BVI B2210,'40034
CITIC SEC N2410,'40033
CITIC SEC N2210,'40032
SUN EXP SGPS,'40031
SUN EXP N2910,'40030
H&H INTL N2410,'40029
SOAR WISE GPCN,'40028
CCB N2210,'40027
KM UCID N2210,'40026
ORNTL CAP B2210,'40025
E-HOUSE N2204,'40024
JIAYUAN N2302,'40023
SDSC IDL B2210,'40022
BOCL N2210B,'40021
BOCL N2110,'40020
HKI INV N2210,'40019
JINAN HT B2210,'40018
HKINTQD B2410,'40017
CNOOC F13 N4909,'40016
CNOOC F13 N2909,'40015
ZHENGZ RE B2210,'40014
GXLZDC B2209,'40013
ZENSUN EN N2110,'40012
HGXT CAP B2210,'40011
GNFORTUNE B2109,'40010
SHANHAIHK B2209,'40009
ZHENROPPT N2208,'40008
GRNL GLB N2309,'40007
GRNL GLB N2209,'40006
ZL HLD N2109,'40005
CNLP N2109,'40004
SDIS XINH B2209,'40003
XIAN QJ B2209,'40002
HILONG N2209,'40001
JOY TREA B2909,'40000
建业新生活,'09983
方圆房服集团,'09978
澳达控股,'09929
艾德韦宣集团,'09919
丽年国际,'09918
智勤控股,'09913
德益控股,'09900
安硕沪深三百-U,'09846
安硕印度-U,'09836
PP新兴东盟-U,'09810
领航亚洲-U,'09805
PP越南-U,'09804
PP中国基石-U,'09803
中金金瑞中网-U,'09186
PP亚洲创科-U,'09181
PP中新经济-U,'09173
安硕韩国二百-U,'09170
领航中国-U,'09169
工银南方中国-U,'09167
BMO亚投债-U,'09141
安硕恒生指数-U,'09115
领航发展欧洲-U,'09101
南方美元货币-U,'09096
BMO纳指-U,'09086
领航亚洲高息-U,'09085
价值黄金-U,'09081
PP美国库A-U,'09078
PP美国库-U,'09077
安硕MS台湾-U,'09074
F山证铁矿石-U,'09047
安硕新兴市场-U,'09022
A工银中金美-U,'09011
安硕亚洲除日-U,'09010
瀛海集团,'08668
连成科技集团,'08635
旅橙文化,'08627
华康生物医学,'08622
METROPOLIS CAP,'08621
永联丰控股,'08617
永续农业,'08609
纳尼亚集团,'08607
亮晴控股,'08603
宝燵控股,'08601
毅高国际控股,'08559
吉辉控股,'08558
泰锦控股(旧),'08557
皓文控股(旧),'08556
佰悦集团,'08545
胜利证券,'08540
创辉珠宝,'08537
TL NATURAL GAS,'08536
聚利宝控股,'08527
常满控股,'08523
智纺国际控股,'08521
JIA GROUP,'08519
官酝控股,'08513
TOPSTANDARDCORP,'08510
威扬酒业控股,'08509
远航港口,'08502
庄皇集团公司,'08501
天泓文创,'08500
新加坡美食控股,'08496
龙皇集团,'08493
COOL LINK,'08491
骏码科技,'08490
名仕快相,'08483
万励达,'08482
盛龙锦秀国际,'08481
金泰丰国际控股,'08479
大洋环球控股,'08476
立高控股,'08472
高科桥,'08465
桥英控股,'08462
基地锦标集团,'08460
民信国际控股,'08456
日光控股,'08451
环球印馆,'08448
MS CONCEPT,'08447
ITP HOLDINGS,'08446
怡康泰工程集团,'08445
国际永胜集团,'08441
新百利融资,'08439
德宝集团控股,'08436
太平洋酒吧,'08432
春能控股,'08430
国茂控股,'08428
雅居投资控股,'08426
WT集团,'08422
NEXION TECH,'08420
AV策划推广,'08419
高门集团,'08412
合宝丰年,'08406
恒智控股,'08405
天平道合,'08403
亚洲先锋娱乐,'08400
齐家控股,'08395
精雅印刷集团,'08391
东骏控股,'08383
汇安智能,'08379
申酉控股,'08377
弘浩国际控股,'08375
靛蓝星,'08373
尝高美集团,'08371
中国创意控股,'08368
倩碧控股,'08367
建泉国际控股,'08365
SDM GROUP,'08363
运兴泰集团,'08362
利骏集团香港,'08360
中国新华电视,'08356
安科系统,'08353
骏溢环球金融,'08350
滨海泰达物流,'08348
F8企业,'08347
艾硕控股,'08341
域高金融,'08340
直通电讯,'08337
阿仕特朗金融,'08333
恒勤集团,'08331
信义香港,'08328
同景新能源,'08326
泰锦控股(新),'08321
沛然环保,'08320
思博系统,'08319
财华社集团,'08317
柏荣集团控股,'08316
长城汇理,'08315
杰地集团,'08313
圆美光电,'08311
大丰港,'08310
万成环球控股,'08309
古兜控股,'08308
棠记控股,'08305
STOCK8304,'08304
STOCK8303,'08303
STOCK8302,'08302
明华科技,'08301
皇玺餐饮集团,'08300
大唐潼金,'08299
芭迪贝伊,'08297
中国生命集团,'08296
中植资本国际,'08295
万成金属包装,'08291
亚势备份,'08290
长城微光,'08286
森浩集团,'08285
正力控股,'08283
智傲控股,'08282
中国金典集团,'08281
中国数字视频,'08280
骏东控股,'08277
华人饮食集团,'08272
环球数码创意,'08271
中国煤层气,'08270
富誉控股,'08269
中国之信集团,'08265
宏强控股,'08262
西北实业,'08258
金利通,'08256
丝路能源,'08250
中生北控生物科技,'08247
中华燃气,'08246
新威斯顿,'08242
首都金融控股,'08239
惠陶集团,'08238
华星控股,'08237
宝德科技集团,'08236
赛迪顾问,'08235
CLASSIFIED GP,'08232
中国宇天,'08230
FUTURE DATA,'08229
国艺娱乐,'08228
紫元元,'08223
壹照明,'08222
比高集团,'08220
毅高国际控股,'08218
FIRST CREDIT,'08215
荣晖控股,'08213
浙江永安,'08211
WMCH GLOBAL,'08208
中新控股,'08207
交大慧谷,'08205
凯顺控股,'08203
汇创控股,'08202
乐透互娱,'08198
环球通证,'08192
鸿伟亚洲,'08191
康佰控股,'08190
泰达生物,'08189
骏杰集团控股,'08188
积木集团,'08187
同仁资源,'08186
时时服务,'08181
中国信息科技,'08178
超人智能,'08176
中国数码文化,'08175
万亚企业控股,'08173
拉近网娱,'08172
中国趋势,'08171
全民国际,'08170
环康集团,'08169
中国新电信,'08167
中国农业生态,'08166
华普智通,'08165
港银控股,'08162
医汇集团,'08161
国药科技股份,'08156
南华资产控股,'08155
宝申控股,'08151
无缝绿色,'08150
浩德控股,'08149
奥柏中国,'08148
汇思太平洋,'08147
怡园酒业,'08146
金威医疗,'08143
德利机械,'08142
洪桥集团,'08137
英马斯集团,'08136
正美丰业,'08135
铸能控股,'08133
中油港燃,'08132
G.A.控股,'08126
仁德资源,'08125
华亿金控,'08123
超凡网络,'08121
国农金融投资,'08120
即时科研,'08119
濠亮环球,'08118
中国基础能源,'08117
中国幸福投资,'08116
上海青浦消防,'08115
扬宇科技,'08113
中国科技产业集团,'08111
福泽集团,'08108
升华兰德,'08106
壹家壹品,'08101
智易控股,'08100
昌利控股,'08098
赏之味,'08096
万星控股,'08093
ITE HOLDINGS,'08092
奥传思维控股,'08091
中国融保金融集团,'08090
汇友生命科学,'08088
中国三三传媒,'08087
香港生命科学,'08085
太阳娱乐集团,'08082
北亚策略,'08080
易还财务投资,'08079
中国创意数码,'08078
新利软件,'08076
寰亚传媒,'08075
兴业新材料,'08073
中彩网通控股,'08071
侨洋国际控股,'08070
东方大学城控股,'08067
国联通信,'08060
朝威控股,'08059
生活概念,'08056
中国网络信息科技,'08055
讯智海,'08051
量子思维,'08050
吉林长龙药业,'08049
御德国际控股,'08048
南大苏富特,'08045
ATLINKS,'08043
高奥士国际,'08042
DCB控股,'08040
中国卓银,'08039
电子交易集团,'08036
汇联金融服务,'08030
太阳国际,'08029
天时软件,'08028
汇隆控股,'08021
宏海控股集团,'08020
皓文控股(新),'08019
汇财金融投资,'08018
捷利交易宝,'08017
百田石油,'08011
环球战略集团,'08007
华泰瑞银,'08006
裕兴科技,'08005
世大控股,'08003
东方汇财证券,'08001
FI易方达恒指,'07302
FL二易方达恒指,'07242
中国万桐园,'06966
TOMO HOLDINGS,'06928
奇士达,'06918
联众,'06899
中国铝罐,'06898
金嗓子,'06896
衍生集团,'06893
英达公路再生科技,'06888
东瀛游,'06882
鼎丰集团控股,'06878
CLSA PREMIUM,'06877
天福,'06868
佐力小贷,'06866
盈利时,'06838
华众车载,'06830
龙升集团控股,'06829
科劲国际,'06822
中国光大银行,'06818
瑞港建设,'06816
高鑫零售,'06808
金茂源环保,'06805
PRC B3912,'06758
PRC B2912,'06757
PRC B2412,'06756
PRC B2212B,'06755
PRC B4810,'06754
PRC B2810,'06753
PRC B2310,'06752
PRC B2711,'06751
PRC B2211,'06750
贵州银行,'06199
郑州银行,'06196
九江银行,'06190
乙德投资控股,'06182
彭顺国际,'06163
金茂酒店-SS,'06139
哈尔滨银行,'06138
康达环保,'06136
维太创科,'06133
圆通速递国际,'06123
九台农商银行,'06122
天源集团,'06119
日照港裕廊,'06117
拉夏贝尔,'06116
大发地产,'06111
新锐医药,'06108
胜捷企业,'06090
荣智控股,'06080
中烟香港,'06055
信越控股,'06038
光丽科技,'06036
NWD (MTN) N2102,'06029
MGM CHINA N2605,'06028
JOY TREA B2409,'06027
MGM CHINA N2405,'06026
MTRC(CI) N2902,'06025
DAFA PPT N2107,'06024
WANDA PPT B2401,'06023
WH METRO N2409,'06022
PTEROSAUR B2409,'06021
BEA UCS C,'06020
SUNNY OPT B2301,'06019
ZHAOBING B2209,'06018
CAR INC N2205,'06017
CICCMTN N2205B,'06016
WXAT B2409,'06015
CICCMTN N2205,'06014
ICBC(HK) N2209A,'06013
ICBC(HK) N2109,'06012
CTNA INV B2405,'06011
ICBC(HK) N2209B,'06010
HUAIAN WC N2204,'06009
ICBC(HK) N2409,'06008
HUAIAN TH B2209,'06006
TY SOIG B2207,'06005
GUOHUI B2207,'06002
TF AQUA B2201,'06001
IFC DEV N2904,'06000
GSHA TOUR B2207,'05999
YUYAO EDZ B2204,'05998
NEW MOMEN B2107,'05997
NUOXI CAP B2210,'05996
CGWIH III N2110,'05995
PROSP RAY N2311,'05994
LUYE PHA B2407,'05993
SHUIFA B2209,'05992
HKMC N2104,'05991
XIHUI I B2204,'05990
CHINA OVS N4310,'05989
CHINA OVS N2310,'05988
REDSUNPPT N2210,'05987
STANC PSCCSD,'05986
XF BVI B2206,'05985
CHINA TP N2310,'05984
SWSI B2104,'05983
BOCL N2904,'05982
SINOPEC N2010,'05981
SINOPEC N4310,'05980
SINOPEC N2310,'05979
CGNPC INT N2407,'05977
HF19 I B2407,'05976
SP MTN N2310,'05975
BOCL N2404,'05974
CNOOC CF1 N2010,'05973
CNOOC CF1 N2310,'05972
CMB ILM N2907,'05971
CMB ILM N2407,'05970
BOCL N2104D,'05969
BOCL N2210,'05968
BOCL N2204D,'05967
AVIC IFI B2309,'05966
BOCL N2204C,'05965
REDSUNPPT N2204,'05964
TENCENT N4904,'05963
TENCENT N2904,'05962
TENCENT N2604,'05961
TENCENT N2404B,'05960
CDUCI B2209,'05959
MTR CORP N4306,'05958
TENCENT N2404,'05957
STATEGRID N4305,'05955
STATEGRID N2305,'05954
JISCO B2204,'05953
XJ TRANS B2204,'05952
JZBD B2206,'05951
GE RETAIL N2305,'05950
CHINA SCE N2404,'05948
CAIYUN II B2204,'05947
HB CONST B2204,'05946
CRCC YX N2305,'05945
AIA GROUP N2904,'05944
JINGRUI N2110,'05943
CNOOC F13 N4305,'05942
CNOOC F13 N2305,'05941
PBG INV N2104,'05940
HKMC N2010,'05938
CN BRIGHT B2204,'05937
LINK 2019 B2404,'05936
SX XXQH B2206,'05935
MMET LAND B2304,'05933
MEI NIAN N2104,'05932
VERTEX B2404,'05931
SINO CAP N4304,'05930
SINO CAP N2304,'05929
ZHENROPPT N2301,'05928
BRT GAL B2111,'05927
CHINA EDU B2403,'05926
CIFI HLDG N2403,'05925
FPC TREAS B2304,'05924
CNPC GEN N2304,'05923
HUAYUAN N2109,'05922
CHALCO HKI SPSC,'05920
SMARTONE N2304,'05917
POLY RE B2403,'05916
HKMC FRN N2103,'05915
BOCOM N2403,'05914
AIA GROUP N2303,'05913
BOCOM N2203,'05912
AZURE ORB N2303,'05909
CITIC TEL B2503,'05908
XJ FN INV B2203,'05907
SUN EXP N2203,'05906
HKMC FRN N2403,'05905
C RAILWAY N2302,'05904
JOY TREA B2903,'05903
BEA N2611,'05902
JOY TREA B2403,'05901
CSP FIN N2301,'05900
SINOPEC N2204,'05899
CQ ENERGY N2203,'05898
CINDA FIN N2504,'05897
MYS SSB C4504,'05895
MYS SSB C2504,'05894
CITIC LTD N3504,'05891
XINHU BVI N2203,'05889
GRNL GLB N2203,'05888
PETRONAS N4503,'05887
PETRONAS N2503,'05886
PETRONAS N2203,'05885
GTJA SEC B2203,'05883
MTRC(CI) N2611,'05881
CGXCIG B2209,'05880
AIA GROUP N2503,'05879
ZHENROPPT N2203,'05878
CDBL FND2 N2203,'05877
AMTD GRP N2209,'05876
HKINTQD B2502,'05875
TENCENT N2502,'05873
SINOOCEAN N2702,'05869
CDB HK N2111,'05865
SHENHUA B2501,'05863
AMTD GRP N2203,'05861
HUARONG F N2501,'05859
TUSPARK B2103,'05857
NWD FIN GSPCSA,'05856
SKYFAME B3111,'05855
GTJA HOLD B2203,'05853
VKEREHK N2406,'05852
ZHAOJIN N2203,'05851
CDBL FND1 N2412,'05850
LEAD AFFL N2911,'05846
BABA N3411,'05845
BABA N2411,'05844
BABA N2111,'05843
ICBCIL FN N2403,'05841
ICBCIL FN N2203,'05840
REDSUNPPT N2103,'05837
GUORUI PT N2202,'05834
CNCB INTL N2902,'05831
YUZHOU N2310,'05830
BOCL N2411,'05828
NEXTEER N2111,'05826
KING PWR N2411,'05823
SKYFAME B2409,'05821
CR LAND N2910,'05819
E-HOUSE N2102,'05818
ENN CE N2102,'05814
HLAND MTN N2903,'05813
KWG GROUP N2309,'05811
HKMC FRN N2402B,'05810
BOCOM B2610,'05809
SHKP(CM)L N2902,'05807
FWD LTD N2409,'05803
CCB B2902,'05802
YUZHOU N2402,'05798
CHARM LGT N2409,'05796
LINK FIN N2409,'05794
FWDGP LTD CS,'05793
CR LAND N2408,'05787
CR LAND N2902,'05786
GLP HOLD N2402,'05785
CINDA FIN N2902,'05783
SINOOCEAN N2407,'05782
FEC FIN PERP,'05781
EXIMCHINA N2407,'05780
CITIC PAC N2401,'05776
CINDA FIN N2402,'05775
CINDA FIN N2202,'05773
HKSTP N2407,'05772
JX RAIL B2202,'05770
GRNL GLB B2407,'05769
20191WST N5008,'05766
CIFI HLDG N2302,'05765
TIMES CHN N2202,'05764
GHKF N2406,'05763
ZHENROPPT N2108,'05762
AIR AUTH N2902,'05761
CHINA OVS N3406,'05760
HKMC FRN N2402,'05758
CH AGRI-P N2409,'05755
HTISEC B2110,'05753
CEDSI B2202,'05751
ICBCMACAU N2909,'05750
TOWNGAS PSGSB,'05749
CINDA FIN N2405,'05748
WHARFREIC N2409,'05747
CHINA OVS N2405,'05746
CHALCO CH SGPS,'05745
CHANG DEV B2209,'05744
STATEGRID N4405,'05743
STATEGRID N2405,'05742
SHA PG B2909,'05741
CNOOC F14 N4404,'05739
CNOOC F14 N2404,'05738
CHAMP SIN SPCSB,'05737
CHAMP SIN SPCSA,'05736
SHA PG B2409,'05734
SANDS N2808B,'05733
LOGAN GRP N2406,'05732
AZURE NVA N2111,'05731
ZZ JLJ GP B2209,'05730
BOCOM LM N2409B,'05729
BOCOM LM N2409A,'05728
SANDS N2508B,'05727
HLP FIN N2104,'05726
SANDS N2308B,'05725
HKMC FRN N2201,'05724
SUZHOU CT B2209,'05723
CMOC CAP B2202,'05722
SINOPEC N2404,'05721
HYSAN MTN N2909,'05720
YUZHOU N2302,'05719
JINGRUI N2007,'05717
TJLG INV N2208,'05716
CD ETDZ B2209,'05714
CISI FIN B2008,'05713
SINOOCEAN N2204,'05712
SE GLOBAL N2110,'05711
TSR GEN N2110,'05709
AIA GROUP N4403,'05708
TIBET FIN B2208,'05707
CELESTIAL GSPCS,'05706
YANKUANG B2201,'05705
NUOXI CAP B2201,'05704
CR LAND N2402,'05701
FJZHNLNG N2208,'05700
CQ NANAN B2608,'05699
SS100 B2108,'05696
CDBI TRS N2108,'05694
MTR CORP N4607,'05693
C RAILWAY N2607,'05692
MINMET FN B2607,'05689
MINMET FN B2107,'05688
RH INT FN N2107,'05687
ICBC ASIA NCSCS,'05686
LINK FIN N2607,'05685
SZEW B2107,'05684
ABCL GLRY N2106,'05677
MTRC(CI) N4606B,'05674
CITIC LTD N2606,'05672
CITIC LTD N2112,'05671
MTR CORP N4606,'05670
CSCEC II N2106,'05669
MTRC(CI) N4606,'05667
HUARONG F N2606,'05665
HUARONG F N2106,'05664
361 INT N2106,'05662
CDB N2106B,'05661
CDB N2606,'05660
CDB N2106A,'05659
QDJM UDI B2208,'05658
HANHUI B2208,'05657
CCBL1CORP N2105,'05656
SHK&CO N2105,'05654
STATEGRID N2505,'05652
STATEGRID N2205,'05651
STATEGRID N2605,'05650
STATEGRID N2105,'05649
ICBCIL FN N2605,'05648
ICBCIL FN N2105,'05647
DFZQ B2208B,'05646
DFZQ B2208A,'05645
RAILTRNST B2105,'05644
DX VOYAGE B2408,'05643
CD ECI B2208,'05642
PROVENHNR B2605,'05641
HKE FIN N2605,'05640
CERCGH B2104,'05639
SINOPEC N4605,'05638
SINOPEC N2605,'05637
SINOPEC N2105,'05636
SINOPEC N4908,'05635
MYS SGB C4604,'05634
MYS SGB C2604,'05633
SINOPEC N2908,'05632
CITIC LTD N4604,'05631
CITIC LTD N3604,'05630
SSLIFE N2604,'05629
SSLIFE N2104,'05628
SINOPEC N2408,'05627
SKYFAME B2509,'05626
MEILUN N2204,'05625
DEXIN CH N2108,'05624
SINOOCEAN N2908,'05623
HONGHUA N2208,'05622
AZORB III N2103,'05621
CGWIH IV UGPS,'05620
CARNIVAL B2103,'05619
AIA GROUP N4603,'05618
CGWIH IV B2407,'05617
BOCL N2103,'05616
BEDU N2207,'05615
OVPH LTD GPCS,'05614
CRRC CORP B2102,'05613
CITIC LTD N4102,'05612
CITIC LTD N3602,'05611
CRCC B2101,'05610
AGRBK N2207,'05609
DL DETA N2207,'05608
KWG GROUP N2403,'05607
XINGSHENG B2207,'05606
SP MTN FN N2601,'05604
JINGRUI N2207,'05603
SKYFAME B3211,'05602
SDIS XINH B2101,'05601
CHINA OVS B2301,'05600
WANDA OVR B2207,'05599
TOP LUX B4012,'05598
UNIGROUP B2012,'05597
ZY SINCER B2406,'05596
CQ CASIN B2204,'05595
CEL DYNAS N2906,'05594
BABA N3411B,'05593
BABA N2411B,'05592
BABA N2111B,'05591
JOHNSON E N2407,'05589
CDB N2901,'05588
GRAM INTL B2011,'05587
GZ METRO N2012,'05586
LS INTL B2206,'05585
ZZ TRAN B2206,'05584
BEA UCS,'05583
NWD (MTN) N2211,'05582
CRCC CA GPS,'05581
SKYFAME B2409B,'05580
CDB N2401B,'05579
CNLP B2406,'05578
HUARONG F N2511,'05577
HUARONG F N2011,'05576
SC RLY B2206,'05575
CSCEC FN N2011,'05574
CDB N2201C,'05573
XIANGYU B2206,'05572
ICBCILFN N2011,'05571
XJ TRANS B2206,'05570
KM TRA N2206,'05569
CNCLN ERG B2511,'05568
SKYFAME B3111B,'05567
ICBC N2509,'05566
SP MTN N2509,'05565
CSCI FN15 B2009,'05564
CDB N2201B,'05563
LENOVO B2401,'05562
YUZHOU N2201B,'05561
AZ ORB II N2008,'05560
GREENTOWN N2008,'05559
SH ELE PW B2008,'05558
OCNWDE15 N2008,'05557
CAR INC N2102,'05556
CM FIN N2508,'05555
CM FIN N2008,'05554
MINMET FN B2507,'05553
COSL SG N2507,'05551
CMBWL NCSCS,'05546
GRNL GLB N2010,'05545
TENCENT N3507,'05542
BOCL N2506,'05538
BOCOM LM N2401,'05536
LS FIN B2506,'05535
KM DCI N2206,'05534
BOCOM LM N2201,'05533
SHACOMBNK N2901,'05530
STANCHART B2506,'05528
CHINA SCE N2101,'05526
DAHSING B N2901,'05524
BSAMHK N2505,'05521
CGNPC INT B2505,'05519
GUOTAI JA N2201,'05518
PROVENHNR B2505,'05516
CDB HK N2101,'05515
YZ ETDZDC B2206,'05513
SD COM B2112,'05512
KUNLUN N2505,'05511
CDUCI B2012,'05509
CNOOCF15U N2505,'05508
CNOOCF15A N4505,'05507
CLP-PF N2505,'05505
SHAANXI B2112,'05504
CERCGO B2204,'05503
SINOPEC N4504,'05502
SINOPEC N2504,'05501
CIFI HLDG N2103,'05499
WUHAN FIN N2112,'05498
XINHU BVI N2112,'05497
ZZ METRO B2112,'05496
YC HT INV N2112,'05495
YUYAO EDZ B2112,'05494
CDCCIC B2112,'05493
BAOJI INV N2112,'05492
EASTCRT N2112B,'05491
SI FA INV B2112,'05490
SX C INV B2112,'05489
CQ NANAN B2206,'05488
ZHOUSHAN B2112,'05487
GZ METRO N2112,'05486
NUOXI CAP B2112,'05484
HTSEC B2312B,'05483
HTSEC B2312,'05482
JINAN HT B2112,'05481
ZHUJI DEV B2112,'05480
CDB N2212A,'05479
CDB N2312,'05478
CDB N2112,'05477
VKEREHK N2403,'05476
STANCHART B2411,'05475
HB CONST B2112,'05474
CITIC SEC N2112,'05473
FRANSHION SGPSE,'05472
PWRCN RE N2112,'05471
SDIS XINH B2112,'05470
HZ FUYANG B2112,'05469
NWCL N2312,'05468
WH METRO SPS,'05467
GEPIC B2112,'05466
BAORONG N2112,'05465
EASTCRT N2112,'05464
REDSUNPPT N2012,'05463
CSC FIN SGPS,'05462
YANCOAL B2111,'05461
HAICHUAN B2111,'05460
TIMES CHN N2011,'05458
YNANEIOF B2111,'05457
GUANGSHA N2011,'05456
ADBC B2111,'05455
KWG GROUP N2011,'05454
SPIC2018 SGPCS,'05453
EBSHKBVI N2111,'05452
BOCL N2311,'05451
BOCL N2111,'05450
RONGSHI N2705,'05449
RONGSHI N2205,'05448
FRANSHION N2907,'05447
WANT WANT B2204,'05446
TIMES CHN N2204,'05445
HUARONG17 N4704,'05444
HUARONG17 N2704,'05443
HUARON17 N2204B,'05442
HUARON17 N2204A,'05441
HUARONG17 N2104,'05440
CHALCO CH B2204,'05438
CCB LIFE CT2CS,'05437
ZHEJIANG B2204,'05434
BOCL N2704,'05433
BOCL N2204B,'05432
BOCL N2204A,'05431
CITIC SEC N2204,'05427
RH INT FN GSPS,'05425
SINOPEC N4704,'05423
SINOPEC N2704,'05422
SINOPEC N2204B,'05421
NWD (MTN) N2907,'05418
ICBCIL FN N2204,'05416
GREENLAND B2107,'05412
EMPEROR N2203B,'05411
EMPEROR N2203A,'05410
AZURE NVA N2703,'05407
AZURE NVA N2203,'05406
LENOVO N2203,'05404
KWG GROUP N2209,'05403
CHINA SCE N2203,'05400
SC COMMU B2111,'05399
CINDA FIN N2703,'05398
CINDA FIN N2403,'05397
CINDA FIN N2203,'05396
CH RE FIN N2203,'05394
CALC BD3 B2403,'05391
CALC BD3 B2203,'05390
CDB HK N2203,'05388
FRANSHION N2203,'05385
CITIC LTD N2702,'05384
CITIC LTD N2202,'05383
GET INTL B2207,'05381
SKYFAME B3311B,'05379
PROVENGLY N2702,'05378
PROVENGLY N2202,'05377
ICBC(HK) N2202B,'05375
ICBC(HK) N2202A,'05374
CHINA SCE N2304,'05372
BOCL N2202,'05369
SKYFAME B2609B,'05367
MENGNIU B2407,'05366
NUOXI CAP B2106,'05365
BL SKYVIEW SPS,'05364
YUZHOU N2201,'05361
CDB N2401,'05359
CDB N3701,'05357
CDB N2701,'05356
CDB N2201,'05355
HUARONF17 UGPS,'05354
GOHL CAP N2701,'05352
FWD LTD SPCS,'05351
TAIKANG B2201,'05349
STANC PSCCSC,'05348
FRANSHION SGPCS,'05347
BOCL N2011A,'05346
NWCL N2701,'05343
KWG GROUP N2201,'05342
LOGAN GRP N2201,'05341
CIFI HLDG N2201,'05340
CHARM LGT N2612,'05333
YNANEIOF B2112,'05327
SPIC2016 B2612,'05325
SPIC2016 B2112,'05324
GZ SILK R B2112,'05323
UNITED LB B2112,'05320
DAHSING B N2611,'05316
CDXC INV B2111,'05314
CMBLEMTN1 N2111,'05313
SKYFAME B3311,'05311
SKYFAME B2609,'05310
GRNL GLB N2206,'05309
HUARONG F N2611,'05308
HUARONG F N2111,'05307
SDSC GFIN SGPCS,'05303
CYPI BVI2 N2111,'05301
CYPI BVI1 N2111,'05300
PRESS MTL N2210,'05299
CEBHK N2206,'05298
MDJ CIG N2206,'05297
CDBL FND1 N2710,'05296
CDBL FND1 N2304,'05295
BOCL N2011B,'05294
YIHUA OVS N2010,'05293
JINKE PPT N2106,'05292
OCT ASIA SGPCS,'05291
N LIONBRG N2010,'05290
FRANSHION N2406,'05289
YUZHOU SPS,'05287
TIANJIN B2009,'05286
MTR CORP N4709,'05285
EASTCRT N2009,'05284
AMTD GRP N2009,'05283
KWGGROUP N2209B,'05282
INDSTRLB N2111,'05281
WYNN MAC N2710,'05280
WYNN MAC N2410,'05279
HKREDSTAR B2209,'05278
INVENTIVE N2009,'05277
SINOOCEAN PSGCS,'05276
FIRST FZ B2011,'05275
SINOPEC N4709,'05274
SINOPEC N2709,'05273
SINOPEC N2209,'05272
SINOPEC N2009,'05271
LSD BND17 N2209,'05270
CMBC N2209,'05269
CMBC N2009,'05268
SHK&CO N2209,'05267
CGWIH III N2708,'05266
CGWIH III N2208,'05265
CGWIH III N2008,'05264
ZT INTL17 B2008,'05263
PHX LEAD GPCS,'05262
CIFI HLDG SPCS,'05261
GRNL GLB N2008,'05260
HUIYUAN N2008,'05259
CCTI N2208,'05258
CNLP N2008,'05257
SH PORT G B2208,'05256
SH PORT G B2108,'05255
CDBL FND2 N2208,'05254
CDBL FND2 N2008,'05253
MTR CORP N4707,'05252
CLIO HK B2707,'05250
CH BANK N2707,'05249
CAPCO FC N2707,'05245
C RAILWAY N2207,'05244
ENNENERGY B2207,'05242
STRAT B2207,'05241
HUAYUAN N2111,'05239
SPD BK N2207,'05238
BOCL N2207,'05236
CSCEC II N2707,'05233
CSCEC II N2207,'05232
SP MTN N2407,'05231
CDBL FND1 N2111,'05230
FRANSHION SGPSB,'05229
MTR CORP N4706,'05227
ICBC(HK) N2206,'05226
HNXJ NAD B2111,'05223
FWD GP LTD SPCS,'05221
DIANJIAN H SGPS,'05220
FE HORI PCS B,'05218
SE GLOBAL N2206,'05217
NANYANG NCSCS,'05214
BJ GAS SG N2205,'05213
MTRC(CI) N3205,'05211
SINOCHEM N2205,'05208
SHKP(CM)L GSPCS,'05207
CDHT INV N2111,'05206
RADIANT GSPCS,'05205
BEA UCS B,'05204
BOCOM N2205,'05203
CDAPXC B2207,'05201
CNCB INTL UCS B,'05199
SOAR WISE N2111,'05198
TZ URBAN B2111,'05197
OCNWDE D3 N2110,'05196
SPC CEN N2010,'05195
SPIC LUX B2310,'05194
SPIC LUX B2110,'05193
SDG FIN I B2110,'05192
JIAYUAN N2010,'05190
WEIFANG B2110,'05189
ZIJIN CAP N2110,'05188
YLDKING N2110,'05187
ANHUI INV B2110,'05186
BI HAI N2203,'05185
ZHENROPPT N2101,'05184
MAOYE INT N2009,'05183
CSSC TWO B2309,'05182
CSSC ONE B2109,'05181
ADBC B2109,'05180
CM BANK N2309,'05179
CM BANK N2109,'05178
SIHC INTL N2309,'05177
SIHC INTL N2109,'05176
SPD BK N2109,'05175
SCIG INTL N2109,'05174
CCB N2109,'05173
XINGSHENG B2109,'05172
CEBHK N2109,'05171
AIA GROUP N2109,'05170
INVENTIV N2109B,'05169
INVENTIV N2109,'05168
CSGIF BVI N2809,'05167
CSGIF BVI N2309,'05166
EXP LEAD B2109,'05165
