股票名称,股票代码
拉卡拉,'300773
韩建河山,'603616
新黄浦,'600638
兆丰股份,'300695
晶晨股份,'688099
曲江文旅,'600706
朗迪集团,'603726
国民技术,'300077
民德电子,'300656
中科电气,'300035
凌云股份,'600480
普元信息,'688118
智慧松德,'300173
深圳华强,'000062
天安新材,'603725
浙商证券,'601878
白云电器,'603861
科达利,'002850
凌霄泵业,'002884
爱建集团,'600643
卓翼科技,'002369
斯迪克,'300806
润欣科技,'300493
电工合金,'300697
金安国纪,'002636
万隆光电,'300710
丰华股份,'600615
原尚股份,'603813
烽火通信,'600498
奥普光电,'002338
浩云科技,'300448
汇源通信,'000586
赛微电子,'300456
崇达技术,'002815
会畅通讯,'300578
中光学,'002189
ST宏盛,'600817
唐源电气,'300789
传音控股,'688036
中通国脉,'603559
华泰证券,'601688
东方银星,'600753
百邦科技,'300736
山石网科,'688030
证通电子,'002197
鼎信通讯,'603421
吉大通信,'300597
开普云,'688228
赛福天,'603028
东土科技,'300353
北部湾港,'000582
金莱特,'002723
东华软件,'002065
华金资本,'000532
天龙股份,'603266
凯利泰,'300326
松炀资源,'603863
恒实科技,'300513
歌力思,'603808
恒锋信息,'300605
松井股份,'688157
贝仕达克,'300822
洛阳玻璃,'600876
双塔食品,'002481
亚普股份,'603013
明阳智能,'601615
劲拓股份,'300400
思特奇,'300608
南京新百,'600682
上海天洋,'603330
隆平高科,'000998
中新药业,'600329
智莱科技,'300771
九典制药,'300705
张江高科,'600895
恒立液压,'601100
中科软,'603927
天宜上佳,'688033
中广天择,'603721
天顺股份,'002800
日丰股份,'002953
盛弘股份,'300693
天目湖,'603136
浙江鼎力,'603338
德赛电池,'000049
新媒股份,'300770
爱尔眼科,'300015
嘉必优,'688089
京北方,'002987
左江科技,'300799
正帆科技,'688596
高测股份,'688556
泽达易盛,'688555
芯原股份,'688521
南亚新材,'688519
安必平,'688393
华光新材,'688379
亿华通,'688339
赛科希德,'688338
复洁环保,'688335
仕佳光子,'688313
敏芯股份,'688286
博睿数据,'688229
康希诺,'688185
先惠技术,'688155
凯赛生物,'688065
龙腾光电,'688055
晨光新材,'605399
均瑶健康,'605388
宏柏新材,'605366
沪光股份,'605333
法狮龙,'605318
华达新材,'605158
华丰股份,'605100
冠盛股份,'605088
天正电气,'605066
众望布艺,'605003
银龙股份,'603969
格林达,'603931
中持股份,'603903
吉祥航空,'603885
乾景园林,'603778
引力传媒,'603598
华菱精工,'603356
迪生力,'603335
日盈电子,'603286
大丰实业,'603081
博通集成,'603068
振华股份,'603067
中国核电,'601985
新集能源,'601918
南方传媒,'601900
大连港,'601880
紫金银行,'601860
三峰环境,'601827
皖新传媒,'601801
邮储银行,'601658
中国外运,'601598
退市锐电,'601558
秦港股份,'601326
中国北车,'601299
*ST二重,'601268
上海银行,'601229
吉鑫科技,'601218
中国化学,'601117
ST华鼎,'601113
中国一重,'601106
中南传媒,'601098
晋亿实业,'601002
广汽长丰,'600991
汇鸿集团,'600981
广西广电,'600936
长江电力,'600900
*ST信联,'600899
*ST秋林,'600891
*ST北科,'600878
智慧能源,'600869
内蒙华电,'600863
*ST中川,'600852
上药转换,'600849
中西药业,'600842
新湖创业,'600840
东方明珠,'600832
广电网络,'600831
ST鞍一工,'600813
退市昆机,'600806
*ST龙科,'600799
*ST达曼,'600788
东方锅炉,'600786
新钢股份,'600782
S*ST龙昌,'600772
S*ST金荔,'600762
长江传媒,'600757
*ST哈慈,'600752
退市大控,'600747
天津港,'600717
凤凰股份,'600716
ST生态,'600709
*ST工新,'600701
*ST数码,'600700
海尔智家,'600690
*ST上普,'600680
*ST航通,'600677
中华企业,'600675
*ST华圣,'600672
*ST斯达,'600670
*ST鞍成,'600669
*ST花雕,'600659
退市博元,'600656
ST国嘉,'600646
华联商厦,'600632
百联股份,'600631
上电股份,'600627
PT水仙,'600625
*ST鹏起,'600614
*ST毅达,'600610
上实医药,'600607
方正科技,'600601
*ST上航,'600591
淮河能源,'600575
安阳钢铁,'600569
*ST海创,'600555
太行水泥,'600553
中国软件,'600536
中铁工业,'600528
菲达环保,'600526
ST康美,'600518
晋西车轴,'600495
*ST信威,'600485
双良节能,'600481
包头铝业,'600472
华纺股份,'600448
国机通用,'600444
退市吉恩,'600432
ST柳化,'600423
ST安泰,'600408
退市海润,'600401
广东明珠,'600382
昊华科技,'600378
西南证券,'600369
承德钒钛,'600357
阳泉煤业,'600348
大东方,'600327
XD营口港,'600317
酒钢宏兴,'600307
曙光股份,'600303
S兰铝,'600296
S*ST国瓷,'600286
*ST中商,'600280
ST昌鱼,'600275
外运发展,'600270
路桥建设,'600263
天方药业,'600253
退市华业,'600240
凌钢股份,'600231
太龙药业,'600222
亚星客车,'600213
S山东铝,'600205
国中水务,'600187
S*ST云大,'600181
雅戈尔,'600177
黄河旋风,'600172
福田汽车,'600166
香江控股,'600162
华升股份,'600156
建发股份,'600153
西宁特钢,'600117
东方航空,'600115
重庆路桥,'600106
莱钢股份,'600102
S*ST精密,'600092
退市长油,'600087
退市保千,'600074
*ST联谊,'600065
四川路桥,'600039
楚天高速,'600035
山东钢铁,'600022
中原高速,'600020
XD上港集,'600018
包钢股份,'600010
武钢股份,'600005
ST东北高,'600003
齐鲁石化,'600002
邯郸钢铁,'600001
康泰医学,'300869
杰美特,'300868
圣元环保,'300867
安克创新,'300866
大宏立,'300865
卡倍亿,'300863
蓝盾光电,'300862
美畅股份,'300861
锋尚文化,'300860
西域旅游,'300859
创业黑马,'300688
杰恩设计,'300668
扬帆新材,'300637
深冷股份,'300540
维宏股份,'300508
暴风集团,'300431
正业科技,'300410
欣泰退,'300372
安控科技,'300370
绿盟科技,'300369
天翔环境,'300362
光一科技,'300356
华鹏飞,'300350
太空智造,'300344
海达股份,'300320
汉鼎宇佑,'300300
蓝盾股份,'300297
初灵信息,'300250
拓尔思,'300229
千山药机,'300216
美亚柏科,'300188
大华农,'300186
四方达,'300179
天瑞仪器,'300165
神雾退,'300156
世纪瑞尔,'300150
锦富技术,'300128
龙源技术,'300105
乐视退,'300104
盛运退,'300090
海默科技,'300084
GQY视讯,'300076
豫金刚石,'300064
金亚退,'300028
中国广核,'003816
天地在线,'002995
奥海科技,'002993
宝明科技,'002992
郑州银行,'002936
佛燃能源,'002911
宇环数控,'002903
香山股份,'002870
弘亚数控,'002833
江阴银行,'002807
蓝黛传动,'002765
世龙实业,'002748
爱迪尔,'002740
*ST欧浦,'002711
浙江世宝,'002703
ST浩源,'002700
ST远程,'002692
*ST奋达,'002681
长生退,'002680
珠江钢琴,'002678
首航高科,'002665
ST摩登,'002656
*ST勤上,'002638
龙力退,'002604
世纪华通,'002602
东方铁塔,'002545
天茂退,'002509
老板电器,'002508
搜于特,'002503
*ST辉丰,'002496
通鼎互联,'002491
雏鹰退,'002477
宝莫股份,'002476
青龙管业,'002457
*ST康得,'002450
*ST中南,'002445
*ST尤夫,'002427
*ST康盛,'002418
宏创控股,'002379
国创高新,'002377
*ST北讯,'002359
*ST赫美,'002356
北京科锐,'002350
巨力索具,'002342
英威腾,'002334
ST罗普,'002333
世联行,'002285
*ST德奥,'002260
大华股份,'002236
江南化工,'002226
海 利 得,'002206
ST巴士,'002188
广电运通,'002152
通润装备,'002150
印纪退,'002143
*ST科陆,'002121
*ST天润,'002113
三钢闽光,'002110
ST冠福,'002102
众和退,'002070
浙江交科,'002061
华信退,'002018
东信和平,'002017
盾安环境,'002011
*ST皇台,'000995
中弘退,'000979
中原油气,'000956
*ST凯迪,'000939
神火股份,'000933
福星股份,'000926
华北高速,'000916
津滨发展,'000897
天山股份,'000877
扬子石化,'000866
财信发展,'000838
*ST龙涤,'000832
*ST长兴,'000827
启迪环境,'000826
辽河油田,'000817
铁岭新城,'000809
*ST银河,'000806
*ST炎黄,'000805
*ST盐湖,'000792
*ST创智,'000787
*ST平能,'000780
甘咨询,'000779
新兴铸管,'000778
*ST大菲,'000769
*ST华信,'000765
锦州石化,'000763
*ST斯太,'000760
锌业股份,'000751
长城信息,'000748
*ST环保,'000730
S*ST佳纸,'000699
华泽退,'000693
ST宏业,'000689
恒天海龙,'000677
ST银山,'000675
*ST盈方,'000670
*ST永林,'000663
*ST南华,'000660
珠海中富,'000659
ST海洋,'000658
ST九州,'000653
顺发恒业,'000631
吉林敖东,'000623
*ST比特,'000621
吉林化工,'000618
金马集团,'000602
国恒退,'000594
PT粤金曼,'000588
S*ST托普,'000583
盐湖集团,'000578
长城股份,'000569
供销大集,'000564
宏源证券,'000562
PT南洋,'000556
S湘火炬,'000549
TCL通讯,'000542
*ST猴王,'000535
美的电器,'000527
白云山A,'000522
荣安地产,'000517
攀渝钛业,'000515
烯碳退,'000511
琼民源A,'000508
山东路桥,'000498
ST宜化,'000422
小天鹅A,'000418
渤海租赁,'000415
ST五环,'000412
石油大明,'000406
ST鑫光,'000405
深天马Ａ,'000050
ST中侨,'000047
泛海控股,'000046
中国天楹,'000035
新都退,'000033
深深房Ａ,'000029
招商地产,'000024
神城A退,'000018
PT中浩A,'000015
*ST石化A,'000013
PT金田A,'000003
三只松鼠,'300783
光库科技,'300620
先导智能,'300450
交控科技,'688015
赛诺医疗,'688108
东尼电子,'603595
锐新科技,'300828
中公高科,'603860
天准科技,'688003
中源家居,'603709
红相股份,'300427
人民网,'603000
欣锐科技,'300745
富祥药业,'300497
华熙生物,'688363
英搏尔,'300681
昂立教育,'600661
雪榕生物,'300511
凯撒旅业,'000796
中远海科,'002401
海通证券,'600837
万通智控,'300643
普莱柯,'603566
蠡湖股份,'300694
科华控股,'603161
容大感光,'300576
济川药业,'600566
东方生物,'688298
中设集团,'603018
新奥股份,'600803
三利谱,'002876
上能电气,'300827
华数传媒,'000156
金太阳,'300606
通光线缆,'300265
远光软件,'002063
西麦食品,'002956
盈趣科技,'002925
经纬纺机,'000666
立昂技术,'300603
海思科,'002653
中国科传,'601858
轴研科技,'002046
科新机电,'300092
佳都科技,'600728
三维通信,'002115
东材科技,'601208
航天信息,'600271
申科股份,'002633
焦作万方,'000612
晓程科技,'300139
万讯自控,'300112
嘉美包装,'002969
秦川物联,'688528
东晶电子,'002199
美尚生态,'300495
天源迪科,'300047
荣盛发展,'002146
天音控股,'000829
天奇股份,'002009
上机数控,'603185
国发股份,'600538
日播时尚,'603196
科士达,'002518
益盛药业,'002566
富奥股份,'000030
均胜电子,'600699
北京文化,'000802
重庆啤酒,'600132
星帅尔,'002860
电科院,'300215
惠城环保,'300779
启迪设计,'300500
盛路通信,'002446
广东鸿图,'002101
汇川技术,'300124
宇新股份,'002986
力生制药,'002393
国泰集团,'603977
亿通科技,'300211
山东出版,'601019
江苏国泰,'002091
华宇软件,'300271
科林电气,'603050
梦网集团,'002123
闽东电力,'000993
艾艾精工,'603580
ST威龙,'603779
科隆股份,'300405
渤海股份,'000605
长园集团,'600525
华统股份,'002840
华夏银行,'600015
豪尔赛,'002963
天和防务,'300397
金瑞矿业,'600714
雪迪龙,'002658
和远气体,'002971
金鹰股份,'600232
新晨科技,'300542
天邑股份,'300504
海波重科,'300517
京沪高铁,'601816
汇嘉时代,'603101
莫高股份,'600543
贵州茅台,'600519
晶盛机电,'300316
国泰君安,'601211
建设银行,'601939
石基信息,'002153
实丰文化,'002862
上汽集团,'600104
龙韵股份,'603729
亚世光电,'002952
瑞和股份,'002620
拓邦股份,'002139
三盛教育,'300282
齐峰新材,'002521
辰欣药业,'603367
申万宏源,'000166
创业慧康,'300451
传化智联,'002010
朗博科技,'603655
捷昌驱动,'603583
招商蛇口,'001979
杭州高新,'300478
森源电气,'002358
威唐工业,'300707
博汇科技,'688004
招商港口,'001872
海螺水泥,'600585
皖通科技,'002331
协鑫能科,'002015
东北制药,'000597
亨通光电,'600487
联诚精密,'002921
和晶科技,'300279
孚能科技,'688567
飞鹿股份,'300665
通产丽星,'002243
天能重工,'300569
新 华 都,'002264
东方电子,'000682
今天国际,'300532
设计总院,'603357
朗进科技,'300594
网达软件,'603189
中信银行,'601998
航天机电,'600151
*ST熊猫,'600599
百川股份,'002455
华辰装备,'300809
东方通信,'600776
常宝股份,'002478
青岛银行,'002948
通程控股,'000419
动力源,'600405
柯力传感,'603662
御银股份,'002177
盘龙药业,'002864
风神股份,'600469
虹软科技,'688088
英飞拓,'002528
浙江永强,'002489
东方环宇,'603706
百奥泰-U,'688177
星湖科技,'600866
武汉凡谷,'002194
韵达股份,'002120
两面针,'600249
宏润建设,'002062
神工股份,'688233
国农科技,'000004
容百科技,'688005
*ST秦机,'000837
傲农生物,'603363
金溢科技,'002869
紫江企业,'600210
石英股份,'603688
京运通,'601908
新金路,'000510
兴业矿业,'000426
安道麦A,'000553
浪莎股份,'600137
美联新材,'300586
好太太,'603848
ST沪科,'600608
西昌电力,'600505
苏州科达,'603660
昆仑万维,'300418
*ST劝业,'600821
博士眼镜,'300622
茂化实华,'000637
吉峰科技,'300022
华脉科技,'603042
朗新科技,'300682
佛慈制药,'002644
世茂股份,'600823
悦达投资,'600805
诺力股份,'603611
思创医惠,'300078
上海三毛,'600689
天健集团,'000090
京投发展,'600683
延长化建,'600248
乐惠国际,'603076
广弘控股,'000529
国电南瑞,'600406
越剑智能,'603095
ST地矿,'000409
天齐锂业,'002466
德赛西威,'002920
拓日新能,'002218
皖能电力,'000543
渝 开 发,'000514
顺丰控股,'002352
成都路桥,'002628
建龙微纳,'688357
浙商银行,'601916
平高电气,'600312
湖南投资,'000548
聚光科技,'300203
意华股份,'002897
通宇通讯,'002792
XD开开实,'600272
丽岛新材,'603937
湘潭电化,'002125
星光农机,'603789
中国石化,'600028
航天工程,'603698
东软集团,'600718
集泰股份,'002909
赛轮轮胎,'601058
中国医药,'600056
万马股份,'002276
兴业银行,'601166
大洋电机,'002249
吉比特,'603444
东方证券,'600958
力合科技,'300800
千方科技,'002373
迪普科技,'300768
海伦哲,'300201
中国神华,'601088
万  科Ａ,'000002
菲林格尔,'603226
贵阳银行,'601997
山西路桥,'000755
浦东金桥,'600639
哈森股份,'603958
中创物流,'603967
八一钢铁,'600581
光大银行,'601818
新野纺织,'002087
湖北能源,'000883
新智认知,'603869
中兵红箭,'000519
日上集团,'002593
星源材质,'300568
华荣股份,'603855
华茂股份,'000850
贵广网络,'600996
春光科技,'603657
S佳通,'600182
创业环保,'600874
桐昆股份,'601233
生物股份,'600201
赣粤高速,'600269
栖霞建设,'600533
汇顶科技,'603160
招商公路,'001965
春兴精工,'002547
中国人保,'601319
亿利洁能,'600277
万安科技,'002590
老凤祥,'600612
通宝能源,'600780
康欣新材,'600076
浙能电力,'600023
亚通股份,'600692
香雪制药,'300147
新华保险,'601336
同有科技,'300302
本钢板材,'000761
贵绳股份,'600992
长飞光纤,'601869
红豆股份,'600400
三星新材,'603578
佐力药业,'300181
雅运股份,'603790
方大炭素,'600516
新湖中宝,'600208
保隆科技,'603197
渤海汽车,'600960
洪城水业,'600461
威奥股份,'605001
辽宁能源,'600758
迪贝电气,'603320
景兴纸业,'002067
中国银行,'601988
九 芝 堂,'000989
易尚展示,'002751
亚威股份,'002559
大唐电信,'600198
葛洲坝,'600068
保税科技,'600794
轻纺城,'600790
南钢股份,'600282
首创股份,'600008
达 意 隆,'002209
中核科技,'000777
大秦铁路,'601006
青岛港,'601298
复旦复华,'600624
锐奇股份,'300126
洪涛股份,'002325
农业银行,'601288
天宇股份,'300702
广宇集团,'002133
杭可科技,'688006
宁波海运,'600798
川投能源,'600674
京能电力,'600578
嘉欣丝绸,'002404
天际股份,'002759
桂林三金,'002275
比音勒芬,'002832
派瑞股份,'300831
保利地产,'600048
ST南风,'000737
金财互联,'002530
集智股份,'300553
振华重工,'600320
*ST大晟,'600892
*ST六化,'600470
张  裕Ａ,'000869
海澜之家,'600398
数源科技,'000909
祁连山,'600720
ST明科,'600091
广州浪奇,'000523
华自科技,'300490
ST电能,'600877
卧龙电驱,'600580
四川长虹,'600839
山西汾酒,'600809
富临精工,'300432
泰禾光电,'603656
延江股份,'300658
顾地科技,'002694
神驰机电,'603109
松发股份,'603268
合力科技,'603917
光明地产,'600708
中国中车,'601766
三特索道,'002159
中核钛白,'002145
XD迪马股,'600565
三元股份,'600429
世纪星源,'000005
国投中鲁,'600962
坤彩科技,'603826
*ST鼎龙,'002502
海螺型材,'000619
钱江生化,'600796
路畅科技,'002813
绿城水务,'601368
华润双鹤,'600062
七 匹 狼,'002029
广生堂,'300436
惠程科技,'002168
致远互联,'688369
西安银行,'600928
新筑股份,'002480
德方纳米,'300769
三美股份,'603379
三德科技,'300515
恒林股份,'603661
宜宾纸业,'600793
北辰实业,'601588
中国中铁,'601390
热景生物,'688068
中信国安,'000839
三六零,'601360
新时达,'002527
和顺电气,'300141
龙江交通,'601188
中联重科,'000157
宇通客车,'600066
科泰电源,'300153
乔治白,'002687
福建高速,'600033
鼎龙股份,'300054
希努尔,'002485
四川美丰,'000731
现代制药,'600420
天房发展,'600322
民丰特纸,'600235
恒星科技,'002132
鞍钢股份,'000898
万顺新材,'300057
文科园林,'002775
建科机械,'300823
大东南,'002263
重庆水务,'601158
中工国际,'002051
同方股份,'600100
中国交建,'601800
ST人乐,'002336
浙数文化,'600633
金山股份,'600396
中粮科技,'000930
国芳集团,'601086
皖通高速,'600012
东方电热,'300217
格尔软件,'603232
元成股份,'603388
三六五网,'300295
淳中科技,'603516
旭升股份,'603305
宏达矿业,'600532
旋极信息,'300324
渝农商行,'601077
东杰智能,'300486
永冠新材,'603681
鹏鹞环保,'300664
跃岭股份,'002725
民生控股,'000416
耐普矿机,'300818
粤 传 媒,'002181
德尔未来,'002631
科华生物,'002022
宁波建工,'601789
ST双环,'000707
万孚生物,'300482
中国建筑,'601668
京新药业,'002020
安源煤业,'600397
恒大高新,'002591
美力科技,'300611
工商银行,'601398
青岛双星,'000599
中国海诚,'002116
卓易信息,'688258
健康元,'600380
济南高新,'600807
鲍斯股份,'300441
恒丰纸业,'600356
宝钢股份,'600019
东方精工,'002611
亚士创能,'603378
宁沪高速,'600377
中国太保,'601601
中宠股份,'002891
大庆华科,'000985
吉林高速,'601518
重庆燃气,'600917
富瑞特装,'300228
鲁北化工,'600727
运达科技,'300440
吉华集团,'603980
金明精机,'300281
卫 士 通,'002268
三江购物,'601116
ST中葡,'600084
厦门港务,'000905
上工申贝,'600843
冀东水泥,'000401
朗科智能,'300543
上海钢联,'300226
交通银行,'601328
天津磁卡,'600800
雄帝科技,'300546
闰土股份,'002440
金枫酒业,'600616
大立科技,'002214
大唐发电,'601991
盈康生命,'300143
多喜爱,'002761
丹邦科技,'002618
嘉凯城,'000918
全柴动力,'600218
森特股份,'603098
华能国际,'600011
利尔化学,'002258
至正股份,'603991
龙宇燃油,'603003
云南锗业,'002428
牧原股份,'002714
博瑞医药,'688166
海能达,'002583
*ST厦工,'600815
普邦股份,'002663
苏利股份,'603585
特  力Ａ,'000025
中材节能,'603126
阳 光 城,'000671
立霸股份,'603519
圣达生物,'603079
瑞茂通,'600180
爱仕达,'002403
博彦科技,'002649
至纯科技,'603690
天鹅股份,'603029
中国国航,'601111
龙净环保,'600388
金丹科技,'300829
中威电子,'300270
富邦股份,'300387
*ST中新,'603996
延华智能,'002178
河钢股份,'000709
完美世界,'002624
上海能源,'600508
景旺电子,'603228
福日电子,'600203
华建集团,'600629
桂冠电力,'600236
海宁皮城,'002344
ST景谷,'600265
博通股份,'600455
巴安水务,'300262
赢合科技,'300457
邦讯技术,'300312
潍柴重机,'000880
华媒控股,'000607
东风科技,'600081
攀钢钒钛,'000629
海峡环保,'603817
华谊嘉信,'300071
华通热力,'002893
步长制药,'603858
力帆股份,'601777
华远地产,'600743
泰达股份,'000652
国新健康,'000503
银星能源,'000862
沙钢股份,'002075
岱勒新材,'300700
宁波高发,'603788
长沙银行,'601577
岳阳林纸,'600963
华电能源,'600726
聚隆科技,'300475
华丽家族,'600503
博济医药,'300404
天下秀,'600556
中信建投,'601066
当代文体,'600136
新元科技,'300472
阳煤化工,'600691
太阳电缆,'002300
瑞康医药,'002589
中矿资源,'002738
交建股份,'603815
万向德农,'600371
国林科技,'300786
马应龙,'600993
中国电建,'601669
龙洲股份,'002682
黄山胶囊,'002817
南京熊猫,'600775
龙溪股份,'600592
金陵体育,'300651
浙商中拓,'000906
合金投资,'000633
申通快递,'002468
可立克,'002782
豫园股份,'600655
中远海发,'601866
绿地控股,'600606
南风股份,'300004
恒立实业,'000622
海立股份,'600619
国电电力,'600795
隆华科技,'300263
全 聚 德,'002186
永东股份,'002753
建新股份,'300107
麦达数字,'002137
*ST亚振,'603389
正源股份,'600321
江苏舜天,'600287
岳阳兴长,'000819
铭普光磁,'002902
陕西煤业,'601225
首商股份,'600723
巨轮智能,'002031
金龙汽车,'600686
设研院,'300732
凯龙股份,'002783
贵航股份,'600523
振东制药,'300158
嘉麟杰,'002486
大众交通,'600611
大名城,'600094
湘油泵,'603319
今创集团,'603680
正元智慧,'300645
红蜻蜓,'603116
中马传动,'603767
*ST蓝丰,'002513
东华能源,'002221
正虹科技,'000702
红墙股份,'002809
百达精工,'603331
南京银行,'601009
铁龙物流,'600125
盛洋科技,'603703
辉隆股份,'002556
燕塘乳业,'002732
乐普医疗,'300003
东方雨虹,'002271
棕榈股份,'002431
宏达高科,'002144
南兴股份,'002757
交运股份,'600676
迪威尔,'688377
葵花药业,'002737
皇庭国际,'000056
天茂集团,'000627
汇洁股份,'002763
东湖高新,'600133
宁波中百,'600857
*ST围海,'002586
现代投资,'000900
平安银行,'000001
中原内配,'002448
赛隆药业,'002898
风语筑,'603466
华孚时尚,'002042
重庆港九,'600279
万东医疗,'600055
雷迪克,'300652
沧州明珠,'002108
无锡银行,'600908
沃施股份,'300483
中装建设,'002822
新澳股份,'603889
神马电力,'603530
ST天圣,'002872
洁美科技,'002859
金禾实业,'002597
大理药业,'603963
雅化集团,'002497
济民制药,'603222
佰奥智能,'300836
ST罗顿,'600209
海泰发展,'600082
康强电子,'002119
贵州燃气,'600903
北信源,'300352
宜华健康,'000150
晨化股份,'300610
永悦科技,'603879
凤凰光学,'600071
民生银行,'600016
九牧王,'601566
创元科技,'000551
宝兰德,'688058
中旗股份,'300575
兖州煤业,'600188
浔兴股份,'002098
广哈通信,'300711
际华集团,'601718
方正电机,'002196
石化油服,'600871
*ST天马,'002122
苏州高新,'600736
宁波银行,'002142
优博讯,'300531
大悦城,'000031
中国高科,'600730
通威股份,'600438
尚荣医疗,'002551
中炬高新,'600872
*ST经开,'600215
华控赛格,'000068
威海广泰,'002111
长阳科技,'688299
五洲交通,'600368
新亚制程,'002388
中衡设计,'603017
久之洋,'300516
方盛制药,'603998
文一科技,'600520
孚日股份,'002083
天保基建,'000965
清水源,'300437
南方航空,'600029
上海亚虹,'603159
万德斯,'688178
华源控股,'002787
天药股份,'600488
中国平安,'601318
顺灏股份,'002565
诚邦股份,'603316
中国铁建,'601186
东方集团,'600811
出版传媒,'601999
南方轴承,'002553
凤凰传媒,'601928
联赢激光,'688518
继峰股份,'603997
江龙船艇,'300589
中化岩土,'002542
德展健康,'000813
金洲管道,'002443
新乡化纤,'000949
特变电工,'600089
上海物贸,'600822
上海雅仕,'603329
浦发银行,'600000
德艺文创,'300640
哈尔斯,'002615
宁水集团,'603700
金时科技,'002951
金 融 街,'000402
广电电气,'601616
汉缆股份,'002498
湘佳股份,'002982
德宏股份,'603701
*ST科林,'002499
中国联通,'600050
杰赛科技,'002544
百洋股份,'002696
云铝股份,'000807
贝斯特,'300580
吉翔股份,'603399
国网信通,'600131
瑞尔特,'002790
久量股份,'300808
润邦股份,'002483
南岭民爆,'002096
安利股份,'300218
大胜达,'603687
金石亚药,'300434
海德股份,'000567
黑猫股份,'002068
宝鹰股份,'002047
中科三环,'000970
龙建股份,'600853
大博医疗,'002901
易事特,'300376
宝钢包装,'601968
新天科技,'300259
荣之联,'002642
芯能科技,'603105
国祯环保,'300388
乐凯新材,'300446
震安科技,'300767
良品铺子,'603719
宁波华翔,'002048
博天环境,'603603
顺网科技,'300113
中国铝业,'601600
万邦达,'300055
美锦能源,'000723
京华激光,'603607
大众公用,'600635
聚合顺,'605166
国统股份,'002205
深纺织Ａ,'000045
回天新材,'300041
双箭股份,'002381
莱茵生物,'002166
多氟多,'002407
风华高科,'000636
禾望电气,'603063
金隅集团,'601992
维科技术,'600152
北京银行,'601169
报 喜 鸟,'002154
新疆火炬,'603080
太龙照明,'300650
潞安环能,'601699
文峰股份,'601010
川润股份,'002272
新能泰山,'000720
北京利尔,'002392
温氏股份,'300498
山鹰纸业,'600567
荣泰健康,'603579
永贵电器,'300351
太阳纸业,'002078
万达电影,'002739
华夏幸福,'600340
吉药控股,'300108
新文化,'300336
科锐国际,'300662
泸天化,'000912
通富微电,'002156
福安药业,'300194
江河集团,'601886
城发环境,'000885
招商轮船,'601872
*ST金正,'002470
中国卫通,'601698
江苏神通,'002438
建研院,'603183
新泉股份,'603179
新 和 成,'002001
新国都,'300130
河钢资源,'000923
杰克股份,'603337
泰尔股份,'002347
华西股份,'000936
凯恩股份,'002012
浙江仙通,'603239
韦尔股份,'603501
天晟新材,'300169
合康新能,'300048
神州高铁,'000008
二六三,'002467
贵州百灵,'002424
紫鑫药业,'002118
粤宏远Ａ,'000573
神奇制药,'600613
天威视讯,'002238
元祖股份,'603886
重庆钢铁,'601005
*ST交昂,'600530
*ST金贵,'002716
华域汽车,'600741
常熟汽饰,'603035
卓越新能,'688196
永辉超市,'601933
川环科技,'300547
映翰通,'688080
福莱特,'601865
宝胜股份,'600973
利君股份,'002651
摩恩电气,'002451
苏奥传感,'300507
溢多利,'300381
沃格光电,'603773
中国石油,'601857
长盛轴承,'300718
润建股份,'002929
海亮股份,'002203
安徽建工,'600502
*ST利源,'002501
漳州发展,'000753
清新环境,'002573
广汇能源,'600256
九鼎新材,'002201
新光光电,'688011
东方中科,'002819
苏盐井神,'603299
首钢股份,'000959
金发科技,'600143
安博通,'688168
德林海,'688069
宁波热电,'600982
日辰股份,'603755
渤海轮渡,'603167
岭南股份,'002717
丽鹏股份,'002374
龙软科技,'688078
圣济堂,'600227
合盛硅业,'603260
大连热电,'600719
苏州银行,'002966
中利集团,'002309
飞利信,'300287
*ST东网,'002175
蒙草生态,'300355
ST慧业,'000816
锦江酒店,'600754
曲美家居,'603818
龙头股份,'600630
方大特钢,'600507
蓝晓科技,'300487
新诺威,'300765
南山控股,'002314
当虹科技,'688039
华谊集团,'600623
日照港,'600017
中文传媒,'600373
西山煤电,'000983
鱼跃医疗,'002223
日出东方,'603366
*ST 中绒,'000982
亚宝药业,'600351
林海股份,'600099
三联虹普,'300384
电声股份,'300805
中煤能源,'601898
中国宝安,'000009
兆易创新,'603986
建投能源,'000600
金海环境,'603311
通源石油,'300164
京汉股份,'000615
华扬联众,'603825
三变科技,'002112
德威新材,'300325
浙大网新,'600797
广誉远,'600771
横店影视,'603103
易见股份,'600093
*ST高升,'000971
黑芝麻,'000716
上海凯宝,'300039
弘高创意,'002504
莱茵体育,'000558
桂东电力,'600310
大通燃气,'000593
奥佳华,'002614
海信家电,'000921
五矿发展,'600058
海联讯,'300277
江苏北人,'688218
上实发展,'600748
百川能源,'600681
申达股份,'600626
雷柏科技,'002577
蓝焰控股,'000968
中洲控股,'000042
珍宝岛,'603567
豫能控股,'001896
厦门象屿,'600057
和而泰,'002402
黑牡丹,'600510
聚杰微纤,'300819
恒誉环保,'688309
佳士科技,'300193
香溢融通,'600830
永和智控,'002795
华东电脑,'600850
开润股份,'300577
三泰控股,'002312
中新集团,'601512
寿仙谷,'603896
澜起科技,'688008
亚太股份,'002284
鹏翎股份,'300375
中电电机,'603988
灵康药业,'603669
中国电影,'600977
鲁银投资,'600784
中再资环,'600217
久吾高科,'300631
龙津药业,'002750
天沃科技,'002564
吉贝尔,'688566
和仁科技,'300550
国睿科技,'600562
