股票名称,股票代码
WISDOMTREE METAL SECURITIES WIS,'SGBX
WISDOMTREE FOREIGN EXCHANGE LIM,'SGBP
WISDOMTREE FOREIGN EXCHANGE LIM,'SGB3
SG ISSUER SG S&P X5 DAILY SHORT,'SG93
SG ISSUER SG S&P X3 DAILY SHORT,'SG91
SG ISSUER SG S&P X3 DAILY LONG,'SG90
SG ISSUER SG S&P X5 DAILY SHORT,'SG89
SG ISSUER SG S&P X5 DAILY LONG,'SG88
SG ISSUER SG FTSE X5 DAILY SHOR,'SG87
SG ISSUER SG FTSE X3 DAILY SHOR,'SG85
SG ISSUER SG FTSE X3 DAILY LONG,'SG84
SG ISSUER SG DAX X5 DAILY SHORT,'SG77
SG ISSUER SG DAX X5 DAILY LONG,'SG76
SG ISSUER SG EURO STOXX X5 DAIL,'SG75
SG ISSUER SG EURO STOXX X5 DAIL,'SG74
SG ISSUER SG EURO STOXX X5 DAIL,'SG73
SG ISSUER SG EURO STOXX X5 DAIL,'SG72
SG ISSUER SG GBPUSD X5 DAILY SH,'SG65
SG ISSUER SG GBPUSD X5 DAILY LO,'SG64
SG ISSUER SG GBPUSD X3 DAILY SH,'SG63
SG ISSUER SG GBPUSD X3 DAILY LO,'SG62
SG ISSUER SG SILVER X2 DAILY SH,'SG53
SG ISSUER SG SILVER X2 DAILY LO,'SG52
SG ISSUER SG SILVER X5 DAILY SH,'SG51
SG ISSUER SG GOLD X5 DAILY SHOR,'SG49
SG ISSUER SG GOLD X5 DAILY LONG,'SG48
SG ISSUER SG GOLD X5 DAILY SHOR,'SG43
SG ISSUER SG GOLD X5 DAILY LONG,'SG42
SG ISSUER SG COPPER X5 DAILY SH,'SG41
SG ISSUER SG COPPER X5 DAILY LO,'SG40
SG ISSUER SG WTI X5 DAILY SHORT,'SG35
SG ISSUER SG WTI X5 DAILY SHORT,'SG35
SG ISSUER SG WTI X5 DAILY LONG,'SG34
SG ISSUER SG WTI X5 DAILY SHORT,'SG29
SG ISSUER SG WTI X5 DAILY LONG,'SG28
SG ISSUER SG NATURAL GAS X5 DAI,'SG27
SG ISSUER SG NATURAL GAS X5 DAI,'SG26
SG ISSUER SG NATURAL GAS X3 DAI,'SG25
SG ISSUER SG NATURAL GAS X3 DAI,'SG24
SG ISSUER SG NATURAL GAS X5 DAI,'SG21
SG ISSUER SG NATURAL GAS X5 LON,'SG20
SAFESTYLE UK PLC ORD 1P,'SFE
LEVERAGE SHARES PUBLIC LIMITED,'SFBE
LEVERAGE SHARES PUBLIC LIMITED,'SFB
STERLING ENERGY PLC ORD 10P,'SEY
WISDOMTREE FOREIGN EXCHANGE LIM,'SEUR
SSGA SPDR ETFS EUROPE I PLC SPD,'SEUC
WISDOMTREE FOREIGN EXCHANGE LIM,'SEU3
SEPLAT PETROLEUM DEVELOPMENT CO,'SEPL
SERINUS ENERGY PLC ORD NPV,'SENX
SENSYNE HEALTH PLC ORD 10P,'SENS
SSGA SPDR ETFS EUROPE II PLC SP,'SEMH
UBS ETF UBSETF JPM USD EM DIV B,'SEMC
ISHARES III PLC ISHARES MSCI EM,'SEMA
SDCL ENERGY EFFICIENCY INCOME T,'SEIT
ISHARES IV PLC ISH MSCI EM IMI,'SEGM
ISHARES III PLC ISHRS CORE EUR,'SEGA
SHEFA GEMS LTD ORD NIS0.10 (DI),'SEFA
SEEEN PLC ORD 12P,'SEEN
SEEING MACHINES LIMITED ORD NPV,'SEE
ISHARES IV PLC ISH MSCI EM IMI,'SEDM
SEC S.P.A. ORD NPV (CDI),'SECG
STRATEGIC EQUITY CAPITAL PLC OR,'SEC
ISHARES III PLC ISHARES EUR COR,'SE15
NETENT AB (PUBL) NETENT ORD SHS,'SE0012455525_SE
SDX ENERGY PLC ORD 1P,'SDX
ISHARES IV PLC ISH MSCI WORLD E,'SDWD
SDV 2025 ZDP PLC ZDP SHS 100P,'SDVP
CHELVERTON UK DIVIDEND TRUST PL,'SDV
ISHARES IV PLC ISH MSCI USA ESG,'SDUS
SDL PLC ORD 1P,'SDL
ISHARES IV PLC ISH MSCI JAP ESG,'SDJP
SCIENTIFIC DIGITAL IMAGING PLC,'SDI
ISHARES V PUBLIC LIMITED COMPAN,'SDEU
LEVERAGE SHARES PUBLIC LIMITED,'SCRM
SME CREDIT REALISATION FUND LIM,'SCRF
LEVERAGE SHARES PUBLIC LIMITED,'SCRE
WISDOMTREE FOREIGN EXCHANGE LIM,'SCNY
SCANCELL HOLDINGS PLC ORD 0.1P,'SCLP
SCHOLIUM GROUP PLC ORD 1P,'SCHO
SEALAND CAPITAL GALAXY LIMITED,'SCGL
SURFACE TRANSFORMS PLC ORD 1P,'SCE
SUBEX LIMITED GDR (EACH REPR 1,'SBXA
UBS AG UBS ETC (CMCI SUGAR) USD,'SBUS
WISDOMTREE COMMODITY SECURITIES,'SBRT
THE SIMPLYBIZ GROUP PLC ORD GBP,'SBIZ
印度国家银行,'SBIA
UBS ETF UBSETF BLM BARC USD EMM,'SBEG
SG ISSUER SCIBETA MN EQ 3.5 EUR,'SBE1
SG ISSUER SCIBETA MN EQ 3.5 USD,'SBD1
LEVERAGE SHARES PUBLIC LIMITED,'SBAE
LEVERAGE SHARES PUBLIC LIMITED,'SBAB
LEVERAGE SHARES PUBLIC LIMITED,'SAZE
ISHARES IV PLC ISH MSCI WORLD E,'SAWD
SAVANNAH RESOURCES PLC ORD 1P,'SAV
ISHARES IV PLC ISH MSCI EMU ESG,'SAUM
STEEL AUTHORITY OF INDIA LD GDR,'SAUD
STEEL AUTHORITY OF INDIA LD GDR,'SAUA
ISHARES IV PLC ISH MSCI USA ESG,'SASU
SAREUM HOLDINGS PLC ORD 0.025P,'SAR
LEVERAGE SHARES PUBLIC LIMITED,'SAPL
LEVERAGE SHARES PUBLIC LIMITED,'SAPE
LEVERAGE SHARES PUBLIC LIMITED,'SAMZ
LEVERAGE SHARES PUBLIC LIMITED,'SAME
LEVERAGE SHARES PUBLIC LIMITED,'SAMD
SPACEANDPEOPLE PLC ORD 1P,'SAL
SCIENCE GROUP PLC ORD 1P,'SAG
SIMEC ATLANTIS ENERGY LIMITED O,'SAE
ISHARES VI PLC ISHRS GLOBAL AAA,'SAAA
M&C SAATCHI PLC ORD 1P,'SAA
INVESCO MARKETS PLC INVESCO EUR,'S7XP
UBS (IRL) ETF PLC UBS ETF S&P 5,'S5SD
INVESCO MARKETS PLC INVESCO FTS,'S250
ROBERT WALTERS PLC ORD 20P,'RWA
MULTI UNITS FRANCE LYXOR RUSSEL,'RUSV
MULTI UNITS LUXEMBOURG LYXOR MS,'RUSU
MULTI UNITS LUXEMBOURG LYXOR MS,'RUSL
ITI FUNDS UCITS ETF SICAV ITI R,'RUSE
ITI FUNDS UCITS ETF SICAV ITI R,'RUSB
RURELEC PLC ORD 1P,'RUR
RUA LIFE SCIENCES PLC ORD 5P,'RUA
RTW VENTURE FUND LIMITED ORD NP,'RTW
RTC GROUP PLC ORD 1P,'RTC
雷尼绍,'RSW
MULTI UNITS FRANCE LYXOR RUSSEL,'RSVL
PUBLIC JOINT STOCK COMPANY ROSS,'RSTI
RESTORE PLC ORD 5P,'RST
MULTI UNITS FRANCE LYXOR RUSSEL,'RSGL
RIVERSTONE ENERGY LIMITED ORD N,'RSE
RSA保险集团(优先股),'RSAB
AMUNDI INDEX SOLUTIONS AMUNDI R,'RS2U
AMUNDI INDEX SOLUTIONS AMUNDI R,'RS2G
RED ROCK RESOURCES PLC ORD 0.01,'RRR
RANDALL & QUILTER INVESTMENT HO,'RQIH
XTRACKERS X HARVEST CSI 300,'RQFI
REPUBLIC GOLDFIELDS INCORPORATE,'RPG
ROSE PETROLEUM PLC ORD 0.1P,'ROSE
ISHARES VI PLC ISH BBG ROLL SEL,'ROLL
ROTALA PLC ORD 25P,'ROL
ROCKFIRE RESOURCES PLC ORD 0.1P,'ROCK
ROCKPOOL ACQUISITIONS PLC ORD G,'ROC
瑞诺德集团,'RNO
REMOTE MONITORED SYSTEMS PLC OR,'RMS
RED EMPEROR RESOURCES NL ORD NP,'RMP
RIVER AND MERCANTILE UK MICRO C,'RMMC
RAMBLER METALS & MINING PLC ORD,'RMM
RM ZDP PLC ZDP 1P,'RMDZ
RM SECURED DIRECT LENDING PLC O,'RMDL
RM PLC ORD 2 2/7P,'RM.
房地产投资者,'RLE
RICHLAND RESOURCES LTD COM SHS,'RLD
RIVER AND MERCANTILE GROUP PLC,'RIV
LEGAL & GENERAL UCITS ETF PLC L,'RIUS
LEGAL & GENERAL UCITS ETF PLC L,'RIUG
ISHARES IV PLC ISHS FLLN ANGELS,'RISE
MULTI UNITS LUXEMBOURG LYXOR MS,'RIOU
MULTI UNITS LUXEMBOURG LYXOR MS,'RIOL
RIGHTS & ISSUES INVESTMENT TRUS,'RIII
RELIANCE INFRASTRUCTURE LD GDR,'RIFS
RELIANCE INFRASTRUCTURE LD GDR,'RIFA
LEGAL & GENERAL UCITS ETF PLC L,'RIEU
LEGAL & GENERAL UCITS ETF PLC L,'RIEG
RICOH CO LTD RICOH ORD SHS,'RICO
RUFFER INVESTMENT COMPANY LTD R,'RICA
ROSS GROUP PLC ORD 0.1P,'RGP
RIVERFORT GLOBAL OPPORTUNITIES,'RGO
REGENCY MINES PLC ORD 0.01P,'RGM
REAL GOOD FOOD PLC ORD 2P,'RGD
RAMSDENS HOLDINGS PLC ORD GBP0.,'RFX
RENALYTIX AI PLC ORD 0.25P (REG,'RENX
RENEURON GROUP PLC ORD 1P,'RENE
REDX PHARMA PLC ORD 1P,'REDX
RECORD PLC ORD 0.025P,'REC
REACT GROUP PLC ORD 0.25P,'REAT
REI AGRO LTD GDR(EACH REPR 1 SH,'REAA
REI AGRO LTD GDR(EACH REPR 20 S,'REA
R.E.A. HOLDINGS PLC 9% CUM PRF,'RE.B
INVESCO MARKETS PLC INVESCO RDX,'RDXS
ROSSLYN DATA TECHNOLOGIES PLC O,'RDT
RDL REALISATION PLC ORD GBP0.01,'RDL
RIT CAPITAL PARTNERS PLC ORD #1,'RCP
RIVERSTONE CREDIT OPPORTUNITIES,'RCOI
RECONSTRUCTION CAPITAL II LIMIT,'RC2
RAINBOW RARE EARTHS LIMITED ORD,'RBW
ROBINSON PLC ORD 0.5P,'RBN
ROSENBLATT GROUP PLC ORD GBP0.0,'RBGP
REABOLD RESOURCES PLC ORD 0.1P,'RBD
RAVEN PROPERTY GROUP LIMITED CU,'RAVP
RAVEN PROPERTY GROUP LIMITED 6.,'RAVC
RAVEN PROPERTY GROUP LIMITED OR,'RAV
RA INTERNATIONAL GROUP PLC ORD,'RAI
REACH4ENTERTAINMENT ENTERPRISES,'R4E
QUIXANT PLC ORD 0.1P,'QXT
QUIZ PLC ORD 0.3P,'QUIZ
PIMCO FIXED INCOME SOURCE ETFS,'QUID
QUARTIX HOLDINGS PLC ORD 1P,'QTX
QUARTO GROUP INC COM STK USD0.1,'QRTR
QUARTO GROUP INCORPORATED COM S,'QRT
PHYSIOMICS PLC ORD 0.4P,'PYC
PROVEXIS PLC ORD 0.1P,'PXS
PROSPEX ENERGY PLC ORD 0.1P,'PXEN
PHOENIX COPPER LIMITED ORD NPV,'PXC
普罗维登斯资源,'PVR
PROVEN VCT PLC ORD 10P,'PVN
PREMIER VETERINARY GROUP PLC OR,'PVG
WISDOMTREE ISSUER PLC  WT CBOE,'PUTW
WISDOMTREE ISSUER PLC  WT CBOE,'PUTS
WISDOMTREE FOREIGN EXCHANGE LIM,'PUS3
PURE GOLD MINING INC. COM SHS N,'PUR
INVESCO MARKETS II PLC INVESCO,'PUIP
INVESCO MARKETS II PLC INVESCO,'PUIG
PUMA ALPHA VCT PLC ORD 1P,'PUAL
PUMA VCT 13 PLC ORDS 0.05P,'PU13
PUMA VCT 12 PLC ORD GBP0.0005,'PU12
PUMA VCT 11 PLC ORD GBP0.0005,'PU11
PARITY GROUP PLC ORD 2P,'PTY
PELATRO PLC ORD 2.5P,'PTRO
PETRONEFT RESOURCES PLC ORD EUR,'PTR
PITTARDS PLC ORD 50P,'PTD
PETROTAL CORPORATION COM SHS NP,'PTAL
INVESCO MARKETS III PLC INVESCO,'PSRM
INVESCO MARKETS III PLC INVESCO,'PSRE
INVESCO MARKETS III PLC INVESCO,'PRUS
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRUK
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRUC
PRS REIT (THE) PLC ORD 1P,'PRSR
PRIME PEOPLE PLC ORD 10P,'PRP
茂德科技,'PRND
UBS AG UBS ETC (UBS BBG CMCI PR,'PRMU
UBS AG UBS ETC (CMCI PREC METAL,'PRMG
PROTEOME SCIENCES PLC ORD 1P,'PRM
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIZ
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIW
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIT
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIR
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIP
PRIMORUS INVESTMENTS PLC ORD 0.,'PRIM
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIG
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIE
AMUNDI INDEX SOLUTIONS AMUNDI P,'PRIC
VANECK VECTORS UCITS ETFS PLC V,'PRGB
INVESCO MARKETS II PLC INVESCO,'PRFP
INVESCO MARKETS II PLC INVESCO,'PRFD
VANECK VECTORS UCITS ETFS PLC V,'PRF
PRESSURE TECHNOLOGIES PLC ORD 5,'PRES
PENSANA RARE EARTHS PLC ORD _0.,'PRE
PREDATOR OIL & GAS HOLDINGS PLC,'PRD
INVESCO MARKETS II PLC IVZ PREF,'PRAC
INVESCO MARKETS III PLC INVESCO,'PQVM
INVESCO MARKETS III PLC INVESCO,'PQVG
PROTON MOTOR POWER SYSTEMS PLC,'PPS
PENNPETRO ENERGY PLC ORD 1P,'PPP
PROPHOTONIX LIMITED COM SHS $0.,'PPIX
PAPILLON HOLDINGS PLC ORD GBP0.,'PPHP
PLUTUS POWERGEN PLC ORD 0.1,'PPG
PRESIDENT ENERGY PLC ORD 1P,'PPC
POWER METAL RESOURCES PLC ORD 0,'POW
力晶半导体,'POSE
力晶半导体,'POSD
PLEXUS HOLDINGS PLC ORD 1P,'POS
POLAREAN IMAGING PLC ORD GBP0.0,'POLX
POLO RESOURCES LIMITED ORD NPV,'POL
PANTHER SECURITIES PLC ORD 25P,'PNS
PORTMEIRION GROUP PLC ORD 5P,'PMP
HANETF ICAV ALERIAN MID ENGY DI,'PMLP
PREMIER MITON GROUP PLC ORD 0.0,'PMI
PARKMEAD GROUP (THE) PLC ORD 1.,'PMG
PUBLIC JOINT STOCK COMPANY POLY,'PLZB
PUBLIC JOINT STOCK COMPANY POLY,'PLZA
UBS AG UBS ETC (CMCI PLATINUM),'PLTU
PLAZA CENTERS N.V. ORD EUR1.00,'PLAZ
PIRES INVESTMENTS PLC ORD 0.25P,'PIRI
PIPEHAWK PLC ORD 1P,'PIP
WISDOMTREE HDG COMMODITY SEC LD,'PIMT
BRIGHTON PIER GROUP PLC (THE) O,'PIER
PHSC PLC ORD 10P,'PHSC
WISDOMTREE METAL SECURITIES WIS,'PHPP
WISDOMTREE METAL SECURITIES ETF,'PHPM
PHIMEDIX PLC ORD 0.1P,'PHM
FUNDLOGIC ALTERNATIVES PLC SCIB,'PHEF
PALM HILLS DEVELOPMENTS S.A.E G,'PHDC
PROACTIS HOLDINGS PLC ORD 10P,'PHD
PLANT HEALTH CARE PLC ORD 1P,'PHC
PHOENIX GLOBAL RESOURCES PLC OR,'PGR
PROVEN GROWTH & INCOME VCT PLC,'PGOO
PGIT SECURITIES 2020 PLC ZDP 1P,'PGIZ
PREMIER GLOBAL INFRASTRUCTURE T,'PGIT
PCGH ZDP PLC ZDP 0.01P,'PGHZ
PERSONAL GROUP HOLDINGS PLC ORD,'PGH
PATHFINDER MINERALS PLC ORD 0.1,'PFP
PROVIDENT FINANCIAL PLC ORD 20P,'PFGA
OMV PETROM S.A. GDR (EACH REPR,'PETR
OMV PETROM S.A. GDR (EACH REPR,'PETB
PETREL RESOURCES PLC ORD EUR0.0,'PET
PEMBRIDGE RESOURCES PLC ORD 0.1,'PERE
PENNANT INTERNATIONAL GROUP PLC,'PEN
PEMBROKE VCT PLC ORD 1P,'PEMV
INVESCO MARKETS II PLC INVESCO,'PEMD
PEMBROKE VCT PLC B ORD 1P,'PEMB
PETARDS GROUP PLC ORD 1P,'PEG
THE PEBBLE GROUP PLC ORD 1P,'PEBB
PEBBLE BEACH SYSTEMS GROUP PLC,'PEB
PRAIRIE MINING LIMITED ORD NPV,'PDZ
PENDRAGON PLC ORD 5P,'PDG
WISDOMTREE HDG COMMODITY SEC LD,'PCRD
PAINTS & CHEMICAL INDUSTRIES CO,'PCLD
PCI-PAL PLC ORD 1P,'PCIP
POLAR CAPITAL GLOBAL HEALTHCARE,'PCGH
POLAR CAPITAL GLOBAL FINANCIALS,'PCFT
PALACE CAPITAL PLC ORD 10P,'PCA
TOC PROPERTY BACKED LENDING TRU,'PBLT
MULTI UNITS LUXEMBOURG LYX ETF,'PAXJ
MULTI UNITS LUXEMBOURG LYX ETF,'PAXG
PATH INVESTMENTS PLC ORD GBP0.0,'PATH
PANTHERA RESOURCES PLC ORD 1P,'PAT
PANTHER METALS PLC ORD NPV,'PALM
EQUATORIAL PALM OIL PLC ORD 1P,'PAL
MULTI UNITS LUXEMBOURG LY S&P 5,'PABU
OXFORD TECHNOLOGY VENTURE CAPIT,'OXT
OXFORD TECHNOLOGY 2 VENTURE CAP,'OXH
OXFORD TECHNOLOGY 4 VENTURE CAP,'OXF
XTRACKERS DAX UCITS ETF DR,'OXDX
XTRACKERS DAX UCITS ETF DR,'OXDA
DB ETC INDEX PLC BRNT CRD OIL B,'OXCT
DB ETC PLC PHYSICAL SILVER ETC,'OXA6
DB ETC PLC PHYSICAL GOLD ETC 27,'OXA5
DB ETC PLC PHYSICAL SILVER EURO,'OXA2
DB ETC PLC PHYSICAL GOLD EURO H,'OXA1
OSSIAM IRL ICAV OSSIAM ETF WORL,'OWLU
OSSIAM IRL ICAV OSSIAM ETF WORL,'OWLP
ETFS METAL SECURITIES LIMITED E,'OVZC
ETFS METAL SECURITIES LIMITED E,'OVZB
ETFS METAL SECURITIES LIMITED E,'OVZA
OVOCA BIO PLC EUR0.125,'OVB
OSSIAM IRL ICAV OSSIAM ETF US E,'OUFU
ETFS EQUITY SECURITIES LTD 3X D,'OUES
OCTOPUS TITAN VCT PLC ORD 10P,'OTV2
OXFORD TECHNOLOGY 3 VENTURE CAP,'OTT
OTP BANK PLC GDR (EACH REPR 1/2,'OTPD
ONTHEMARKET PLC ORD 0.2P,'OTMP
HELLENIC TELECOMMUNICATIONS ORG,'OTES
OTAQ PLC ORD 15P,'OTAQ
SOURCE MARKETS PUBLIC LIMITED C,'OSXF
SOURCE MARKETS PUBLIC LIMITED C,'OSX5
ETFS OIL SECURITIES LIMITED WIS,'OSW3
ETFS OIL SECURITIES LIMITED WIS,'OSW2
ETFS OIL SECURITIES LIMITED WIS,'OSW1
UBS ETF SPI A CHF DIS(EUR),'OSPI
OSIRIUM TECHNOLOGIES PLC ORD 1P,'OSI
OCTOPUS AIM VCT 2 PLC ORD 0.01P,'OSEC
ETFS OIL SECURITIES LIMITED WIS,'OSB3
ETFS OIL SECURITIES LIMITED WIS,'OSB2
ETFS OIL SECURITIES LIMITED WIS,'OSB1
ORIOLE RESOURCES PLC ORD 0.1P,'ORR
OPEN ORPHAN PLC ORD 0.1P,'ORPH
ORIENT TELECOMS PLC ORD 10P,'ORNT
ORMONDE MINING PLC ORD EUR0.01,'ORM
ORACLE POWER PLC ORD 0.1P,'ORCP
ORCHARD FUNDING GROUP PLC ORD 1,'ORCH
OPTIBIOTIX HEALTH PLC ORD 2P,'OPTI
欧瑞(优先股),'OPPP
欧瑞,'OPP
1PM PLC ORD 10P,'OPM
OPG POWER VENTURES PLC ORD 0.01,'OPG
ISHARES IV PLC ISH TR INCL AND,'OPEN
OCEAN OUTDOOR LIMITED ORD NPV (,'OOUT
OCTOPUS AIM VCT PLC ORD 1P,'OOA
ONE MEDIA IP GROUP PLC ORD 0.5P,'OMIP
OROSUR MINING INC COM SHS NPV,'OMI
OXFORD METRICS PLC ORD 0.25P,'OMG
LYXOR INTERNATIONAL ASSET MANAG,'OLYB
LYXOR INTERNATIONAL ASSET MANAG,'OLY3
OKYO PHARMA LIMITED ORD NPV,'OKYO
O'KEY GROUP S.A. GDR (EACH REPR,'OKEY
ODYSSEAN INVESTMENT TRUST PLC O,'OIT
UBS AG UBS ETC (UBS BBG CMCI WT,'OILU
UBS AG UBS ETC (CMCI WTI) GBP,'OILG
UBS AG UBS ETC (CMCI WTI 3M) US,'OIL3
ORASCOM INVESTMENT HOLDING S.A.,'OIH
ORYX INTERNATIONAL GROWTH FUND,'OIG
ETFS METAL SECURITIES LIMITED E,'OGZU
ETFS EQUITY SECURITIES LTD LEV,'OGYL
ETFS EQUITY SECURITIES LTD 3X D,'OGY3
EASY ETF - GSCI FCP UNITS CAPIT,'OGSD
EASY ETF - GSCI FCP UNITS CAPIT,'OGSC
ETFS METAL SECURITIES AUSTRALIA,'OGOL
ORIGIN ENTERPRISES PLC ORD EUR0,'OGN
DEUTSCHE BOERSE COMMODITIES GMB,'OGLD
GOLD BULLION SECURITIES LD ETC,'OGG9
OIL AND GAS DEVELOPMENT COMPANY,'OGDC
ETFS METAL SECURITIES AUSTRALIA,'OGB5
OILEX LD ORD NPV,'OEX
ETFS EQUITY SECURITIES LTD LEV,'OEUL
OCTAGONAL PLC ORD 0.05P,'OCT
ORCHID PHARMA LIMITED GDR (EACH,'OCPA
ORCHID PHARMA LIMITED GDR (EACH,'OCP
OCEAN WILSONS (HOLDINGS) LD ORD,'OCN
OAKLEY CAPITAL INVESTMENTS LIMI,'OCI
COMSTAGE ETF CAC 40 LEVERAGE(CH,'OCBL
COMSTAGE ETF NIKKEI 225(CHF),'OCBK
COMSTAGE ETF STOXX EUROPE 600 T,'OCBE
COMSTAGE ETF CAC 40 LEVERAGE(EU,'OCBC
STARCREST EDUCATION THE BELT &,'OBOR
ONLINE BLOCKCHAIN PLC ORD 5P,'OBC
COMSTAGE ETF NASDAQ100(CHF),'OBBX
UBS ETF INDEX SOLUTIONS GOLD A,'OAUH
UBS ETF GOLD ETF USD-I (EUR),'OAUE
OCTOPUS APOLLO VCT PLC ORD 10P,'OAP3
INVESCO PHYSICAL MARKETS PUBLIC,'O8PS
ISHARES PLC ISHARES $ TIPS (OTC,'O002
NOMURA NEXT FUNDS IRELAND PLC N,'NXKU
NEWMARK SECURITY PLC ORD 1P,'NWT
NATIONAL WORLD PLC ORD 0.1P,'NWOR
NWF GROUP PLC ORD 25P,'NWF
NORTHERN VENTURE TRUST PLC ORD,'NVT
LEVERAGE SHARES PUBLIC LIMITED,'NVDS
LEVERAGE SHARES PUBLIC LIMITED,'NVD3
LEVERAGE SHARES PUBLIC LIMITED,'NVD2
NU-OIL AND GAS PLC ORD 0.0001P,'NUOG
NUCLEUS FINANCIAL GROUP PLC ORD,'NUC
NORTHERN 2 VCT PLC ORD 5P,'NTV
ENTEQ UPSTREAM PLC ORD 1P,'NTQ
NOSTRA TERRA OIL AND GAS COMPAN,'NTOG
NORTHERN 3 VCT PLC ORD 5P,'NTN
NEW TREND LIFESTYLE GROUP PLC O,'NTLG
NORTHERN BEAR PLC ORD 1P,'NTBR
NEW STAR INVESTMENT TRUST PLC O,'NSI
NORISH PLC ORD EUR0.25,'NSH
NETSCIENTIFIC PLC ORD 5P,'NSCI
MULTI UNITS LUXEMBOURG LYXOR ET,'NRGW
AMUNDI ETF AMUNDI INDEX MSCI NO,'NRAM
NASPERS LIMITED ADR (5 ADRS REP,'NPSN
NMCN PLC ORD 10P,'NMCN
NMBZ HOLDINGS LD ORD ZWR0.25 (Z,'NMBA
NMBZ HOLDINGS LD ORD ZWR0.25 (U,'NMB
新利佩茨克钢铁,'NLMA
KONINKLIJKE VOLKERWESSELS NV KO,'NL0012294466_EU
NOMURA NEXT FUNDS IRELAND PLC N,'NJXU
NOMURA NEXT FUNDS IRELAND PLC N,'NJXE
UBS AG UBS ETC (CMCI NICKEL) US,'NIKU
UBS AG UBS ETC (CMCI NATURAL GA,'NGAU
WISDOMTREE COMMODITY SECURITIES,'NGAS
UBS AG UBS ETC (CMCI NATURAL GA,'NGAG
NUFORMIX PLC ORD 0.1P,'NFX
LEVERAGE SHARES PUBLIC LIMITED,'NFLS
LEVERAGE SHARES PUBLIC LIMITED,'NFLE
LEVERAGE SHARES PUBLIC LIMITED,'NFL3
LEVERAGE SHARES PUBLIC LIMITED,'NFL2
NEXUS INFRASTRUCTURE PLC ORD GB,'NEXS
NETCALL PLC ORD 5P,'NET
SSGA SPDR ETFS EUROPE II PLC SP,'NDUS
NOVACYT S.A. EUR1/15TH (CDI),'NCYT
PUBLIC JOINT STOCK COMPANY NOVO,'NCSP
NCONDEZI ENERGY LIMITED ORD NPV,'NCCL
NEW CENTURY AIM VCT 2 PLC ORD 1,'NCA2
NEW CENTURY AIM VCT PLC ORD 10P,'NCA
泛邦建房合作社,'NBS
NB PRIVATE EQUITY PARTNERS LIMI,'NBPU
NB PRIVATE EQUITY PARTNERS LIMI,'NBPS
NB PRIVATE EQUITY PARTNERS LIMI,'NBPP
NB PRIVATE EQUITY PARTNERS LIMI,'NBPE
NB GLOBAL FLOATING RATE INCOME,'NBLU
NB GLOBAL FLOATING RATE INCOME,'NBLS
NORTHBRIDGE INDUSTRIAL SERVICES,'NBI
NB DISTRESSED DEBT INVESTMENT F,'NBDX
NB DISTRESSED DEBT INVESTMENT F,'NBDG
NB DISTRESSED DEBT INVESTMENT F,'NBDD
NORMAN BROADBENT PLC ORD 1P,'NBB
NIPPON ACTIVE VALUE FUND PLC OR,'NAVF
MULTI UNITS LUXEMBOURG LYXOR NA,'NASL
NORTH ATLANTIC SMALLER COMPANIE,'NAS
NAKAMA GROUP PLC ORD 0.01P,'NAK
NORTH AMERICAN INCOME TRUST (TH,'NAIT
N4 PHARMA PLC ORD 0.4P,'N4P
INVESCO MARKETS PLC INVESCO JPX,'N400
MYCELX TECHNOLOGIES CORPORATION,'MYX
INVESCO MARKETS PLC INVESCO MSC,'MXWO
INVESCO MARKETS PLC INVESCO MSC,'MXUS
INVESCO MARKETS PLC INVESCO MSC,'MXUK
INVESCO MARKETS PLC INVESCO MSC,'MXUD
INVESCO MARKETS PLC INVESCO MSC,'MXFP
INVESCO MARKETS PLC INVESCO MSC,'MXEU
MAXCYTE INC COM STK USD0.01 (DI,'MXCL
AMUNDI ETF AMUNDI INDEX MSCI WO,'MWRD
MODERN WATER PLC ORD 0.25P,'MWG
MTI WIRELESS EDGE LTD. ORD ILS0,'MWE
MARWYN VALUE INVESTORS LIMITED,'MVIR
MARWYN VALUE INVESTORS LIMITED,'MVI
MULTI UNITS LUXEMBOURG LYX ETF,'MVEX
ISHARES VI PLC IS EDG WD MNVL E,'MVEW
ISHARES VI PLC IS EDG EUR MNVL,'MVEE
ISHARES VI PLC ISH EUROPE MIN V,'MVED
ISHARES VI PLC IS EDG US MNVL E,'MVEA
MULTI UNITS LUXEMBOURG LYX ETF,'MVAE
MUSTANG ENERGY PLC ORD 1P,'MUST
LEVERAGE SHARES PUBLIC LIMITED,'MUS
LEVERAGE SHARES PUBLIC LIMITED,'MU2
MULTI UNITS LUXEMBOURG LYX ETF,'MTXX
MATTIOLI WOODS PLC ORD 1P,'MTW
MOUNTVIEW ESTATES PLC ORD 5P,'MTVW
MONTANARO UK SMALLER COMPANIES,'MTU
SSGA SPDR ETFS EUROPE II PLC SP,'MTRL
METAL TIGER PLC ORD 0.1P,'MTR
